characterName,line
Doofenshmirtz," ...and by ""inopportune"", of course, I mean, ""Completely opportune!!"" I was just about to drop an entire container of ""eulg"" on the Tri-State Adult Diaper Factory! And what is eulg, you may ask? It's the opposite of glue. (Squirts some on a boombox.) A few drops of this will make anything fall apart. See? Now, witness as I—"
Major Monogram," (on watch) Agent P, (Perry holds up a finger to signify ""wait a minute"") Agent P, you must abort your current mission! There is something much more important than Doofenshmirtz!"
Doofenshmirtz," Hello? I'm right here! I can hear you, you know!"
Major Monogram, Rendezvous back at headquarters. Monogram out. (hangs up)
Doofenshmirtz," Fine, fine. You have somewhere more important to be. But don't you want to know why I want to destroy the adult diaper factory? It's a terrific backstory!"
Doofenshmirtz," Y'know, this is gonna be a backstory, too, someday!"
Candace," Dad! Where could he be? Dad, come on, we gotta go!"
Phineas," Hey, Candace, you wanna see what we—?"
Candace, DAD!!!
Phineas," Well, she'll see it soon enough. (To the Fireside Girls and pulling a rope to unveil something) Ladies and girls, I give you... (the dust cover comes off to reveal a blimp with an electronic sign with the words ""GO CANDACE!"" on it) the floating pep-squad mobile!"
Fireside Girls," Go, Candace!"
Phineas," Come on. Let me give you the tour. First stop: our observation and media deck. Our engine room provides pollutant-free power along with a vigorous aerobic workout. And last but not least, our 360º fun bounce! (The girls giggle as they bounce around. Ferb, in a captain's uniform, blows a ship's whistle.) Sounds like it's time to get this baby airborne."
Isabella," Fireside Girls, start your pedaling! (The blimp takes off.)"
Candace, Dad!
Computer," Memory restoration, 7% and counting."
Major Monogram," That's why you'll be controlling this robotic version of Mr. Fletcher. (He carries Perry up and into the robot.) Unfortunately, the operation manual is in Dutch. (Gives Perry the foreign manual.)"
Carl," But we were able to find a Dutch to French dictionary, and a French to English dictionary."
Major Monogram," Godspeed, Agent P. (Perry salutes back.) Now, commence startup."
Carl, Startup successful. Now try the body controls.
Carl, Body controls seem to be good. Now try talking.
Lawrence Robot," Jolly good, Candace. As long as it's okay with Mum, it's okay with me. Stiff upper lip and all that."
Major Monogram," Uh, is that all he can say?"
Carl, The kit originally came with one default phrase.
Lawrence Robot," Lovely windmill, isn't it."
Carl," Oh, those kooky Dutch! Now, Agent P, try to emote."
Carl," Oops, sorry. (Puts the face back on.) Sometimes this happens. I'm still working out the bugs then. There, good as new."
Major Monogram," (looking at his watch) And not a minute too soon. (gives thumbs up) Good luck, Agent P. Monogram out."
Candace," Well, if you talk to Dad, just tell him to meet me at the park. I couldn't find him anywhere, so I came down by myself."
Linda," I'm sorry, Candace. I got stuck in a bit of traffic, but I'll be there as soon as I can."
Candace," If Dad doesn't get here soon, we'll have to— (The Lawrence robot appears.) Oh, nevermind, Mom, he's here! (to the robot) Let's go get checked in for the contest!"
Lawrence Robot," As long as it's okay with Mum, it's okay with me. (walks away)"
Candace, Okay.
Phineas," Good afternoon, ladies and gentlemen. I'm Phineas Flynn. We have a perfect view of today's first event: The father-daughter tug o' war. Let's give our team a little encouragement."
Fireside Girls, Charge!
Candace," Dad, look up there! (Cut to inside the robot where Perry is viewing Candace's busting attempt.) Phineas and Ferb are flying in a giant blimp!"
Lawrence Robot," As long as it's okay with Mum, it's okay with me."
Contestants," Everyone, heave! Pull!"
Candace," Whoa! Come on, Dad! Dig in your heels!"
Candace," Great, Dad! Looks like we're still losers!"
Lawrence Robot," (follows her) Jolly good, Candace."
Phineas, (offscreen) Our father-daughter teams are changing positions and settling in (a pie appears on the sign) for the gooseberry pie eating contest. Each team will have sixty seconds to eat as much pie as possible with their hands behind their backs.
Balthazar, Ew!
Phineas," Now it's time for a real crowd pleaser! The father-daughter balloon animal sculpting contest. We've got a butterfly, a snail, Oh, and a snake. Very creative."
Judge," And, uh, this is a—?"
Lawrence Robot," Lovely windmill, isn't it."
Judge, That's not technically a balloon animal. Zero points!
Candace," Can you believe that?! She mocked you. Dad? (puts her hand on the robot) Ouch! Dad, you're burning up! I'll go get you some water. (Runs off.)"
Major Monogram," Agent P, I'm afraid your robotic Mr. Fletcher is overheating. Apparently, Carl forgot to top off the coolant levels."
Carl," (offscreen) Sorry, sir."
Major Monogram, You've got to keep that robot under control until we can make the switch. (Perry salutes.)
Candace," Here ya go, Dad. Drink lots of water. (gets out her phone and dials) And where's Mom?! (The head of the robot opens up and Perry grabs the water bottle from the robot's hand and squirts lots of it inside.) She should have been here a long time ago!"
Linda," (on phone) Candace, I'm just a few blocks away."
Candace," Well, hurry, Mom! You gotta see what Phineas and Ferb have creat—"
Linda," (on phone) Ooh, sorry, Candace. Going through a tunnel. Gotta go."
Candace," (to the robot) Well, you look a lot better. Let's head on over to the water balloon toss."
Doofenshmirtz," Closing in on the target. (Cut to the plane to reveal Doof reading a map.) With Perry the Platypus out of the scenario, nothing will stop me! (laughs)"
Phineas," Excuse me, sir, could you stand up and sit right back down?"
Man, I...suppose.
Phineas," Hey, we started a wave!"
Candace," Gently. (She catches the balloon then throws it back to the robot, who catches it.)"
Lawrence Robot," Jolly good, Candace. (Throws it back to Candace.)"
Candace," Whoa-ee! (catches it) We're doing great, Dad! (She throws it back to the robot whose arm stretches out long, literally, and catches it.) Wow, nice reach!"
Major Monogram," Agent P, we've finished restoring Mr. Fletcher's memory. You need to distract the girl so we can make the swap."
Candace," Uh-oh. (runs off) Don't worry, Dad! I'll get it! I'll get it!"
Carl," Hello, Agent P. (Carl pushes Lawrence out. The robot takes his ""5"" sign off and puts it on Lawrence.) Thanks, we gotta hurry! Off you go! (Pushes Lawrence through the bushes. Perry comes out of the butt again and Carl shakes his hand.) Nice work, Agent—"
Balthazar, (offscreen) AHHH!
Carl, Our cover's blown! We gotta move! Go go go go!!! (The truck zooms away.)
Lawrence," Ugh, my head. Where am I?"
Candace, Dad! Dad! I caught the balloon and the judges gave us some points for the longest distance!
Lawrence," Ow, yes, but where are we?"
Candace, I think we're in second place. Let's go!
Doofenshmirtz," The adult diaper factory! I'll be over the target in exactly, ah, (tips the eulg bottle over while looking at his watch) five min— (gasps and watches some eulg hit the back of the plane) Oh, no, that's not going to be good. (The plane comes apart.)"
Phineas, Welcome to the final event. Ready? Set? (waves flag) GO!
Candace," Keep up with me, Dad! We're getting out of rhythm!"
Lawrence, I'm trying!
Candace," Ow! Oh, Dad, it's hopeless."
Lawrence," Bubble gum, bubble gum, running in a sack. (Candace smiles) Hop to the finish and don't look back!"
Candace," Dad, you remember!"
Candace and Lawrence," ♪ Bubble gum, bubble gum, running in a sack, ♪"
Phineas," Isabella, park the blimp and get everyone down here for the final cheer!"
Isabella, We're on our way! (She parks the blimp and the Fireside Girls slide down the ladders.)
Candace and Lawrence," ♪ Bubble gum, bubble gum, running in a sack, ♪"
Doofenshmirtz," (praying) Pleaseiwannaliveiwannaliveiwannalive! (lands on something. Zoom out to reveal it's the blimp.) What? I'm alive! Woohoo! (Part of the plane lands on him.) Ow! (More parts of the plane fall on him. Followed by a nail, which deflates the blimp) (speedy) Curse you Perry the Platypus even though you weren't involved in this scheme whatsoever!!!!"
All," ♪ Bubble gum, bubble gum, running in a sack, ♪"
Ferb, ♪ Hop to the finish and don't look back! ♪
Candace," You got it, Dad!"
Lawrence," Look, we're pulling ahead!"
Candace," And, look! There's Mom!"
Phineas, (on a megaphone) Go Candace! Go Dad! Go Candace! Go Dad!
Fireside Girls," Go, Candace!"
Linda, Great job! I'm so proud of you guys!
Candace," Mom, it was awesome!"
Linda," Look, honey!"
Judge," (offscreen) And the winner is...Candace Flynn and her dad, Lawrence!"
Linda and Candace, Yippee!!! Yay!!!!
Lawrence, Huzzah!!!
Woman, (giving them the trophy) Congratulations!
Candace," Thank you! Heh. And thank you, Dad."
Lawrence," Do you know, Candace, I don't remember much of what happened here today, (hugs his daughter) but I'll never forget this moment with you."
Phineas," Oh, there you are, Perry!"
Balthazar," Hey, haven't I seen you before?"
Major Monogram," Carl, we gotta fire up the memory eraser again."
