characterName,line
Stacy," Candace, I'd love to hear more, and I'm sure I will, but right now I'm trying to finish this documentary on Easter Island. Man, I wish I could go."
Candace, Why would you ever want to go to Easter Island?
Cell Phone," Easter Island, located."
Candace," Stacy, what happened to your voice? (transports to Easter Island) Oh, how did I get here? PHINEAS AND FEEERB!"
Doofenshmirtz," I've really got to hand it to myself, Norm's Old Head. I'm a genius!"
Old Norm Head," Ohh, is that what you see? 'Cause I'm looking at a lab coat filled with Doonkleberries on top of which someone has strategically placed a cabbage."
Doofenshmirtz, This is my new -inator. I call it the Pick-'Em-Up inator.
Old Norm Head, Hm-mm; so what's this one do and where can I hide when it doesn't do it and blows up?
Doofenshmirtz, All I have to do is enter the coordinates and launch. (coughs)
Vanessa," Ugh. I should've known Dad would be late. (the -inator landed over her and picks her up) Oh, what is this? Curse you, unknown rocket-helmet-transportation thing! (the Inator drops her at her house) Oh, sweet, I'm home. Never mind, unknown rocket-helmet-transportation thing!"
Doofenshmirtz," Hey, look, Old Norm Head. It worked. It functioned properly! Vanessa's all picked up and taken home, with three minutes to spare."
Old Norm Head," That's great. We can spend the rest of the day working on your personality. Hey, this time let's try to bump to a C minus."
Doofenshmirtz," You know, I'm starting to remember why I replaced you and put you in storage."
Doofenshmirtz,"Perry the Platypus? What? I didn't do anything wrong today. I just built an Inator to pick up my daughter. But, hey, as long as you're here, why don't you join me for my evil exercise show? I've got a spare headband."
Candace," Easter Island? Who makes an app that sends people in Easter Island? (a bird grabs her cell phone) Hey, come back here! I need that to get home! (runs over a cliff) Aaaah! Oh, that was close. Talk about a cliffhanger."
Doofenshmirtz," Can I get you a sports drink, Perry the Platypus? No? All right. Suit yourself. Say, as long as you're tied up, I'll tell you the evil plan I just thought of while we were working out. See, I figured my Pick-'Em-Up-Inator works so well; I could mass-produce them and pick up everyone in the Tri-State Area! (drinks the sports drink) Then, they would have to do what I tell them. Man, what is in this stuff?"
Candace," Okay, bird! You better give me my phone or I'm gonna rock you to sleep...with a REAL rock!"
Carl," Yes? What is it, Agent T? (Agent T shows him) Oh no, that's Candace Flynn of the Flynn-Fletcher family."
Candace, (on the cliff) Phineas! Aaaaah!
Carl," I better notify Agent P. Good work, Agent T."
Doofenshmirtz," (reading the label) ""Glycerol, glycerol, ester of rosin, yellow 15."" I guess they had 14 other yellows."
Doofenshmirtz," ""Sucrose acetate, isobut."""
Doofenshmirtz,"Aaah! What was that about? Man, tie a guy up and he gets all foot-stompy on you for no reason!"
Old Norm Head," Hey, Perry the Platypus, could you do me a favor and leave that remote here?"
Doofenshmirtz," Urgh. There, I'm better. Hey. Perry the Platypus, that's it? You're just gonna thwart and run?"
Doofenshmirtz,"Curse you, Perry the... (his phone rings) Hello? Oh hi, Vanessa. Yes, that was my -inator. Listen, honey, I'm in the middle of something, hold on one second. (at Perry) ...PLATYPUUUS! (at Vanessa) So, how was class?"
Candace," Oh, give me the phone, bird! (the bird pecks her) Aw, aww! Give me a break! (the twig breaks; rim shot on the cell phone again) AAAAAHHH!"
Phineas," Well, you were right, Ferb. The most interesting thing we ever built was very tall and very heavy. And the guy from the museum seemed very appreciative."
Ferb, I still can't believe it fit in his truck.
Candace, AAAAAAHHH! (lands beside them)
Phineas," Hey, Candace. Buford was just talking about you."
Candace," You guys are SOOOO busted! I'm calling Mom right now. Oh, no. I don't have the phone! (car honks) That's Mom! When she finds out I lost it, my life is ruined!"
Phineas," Relax, Candace. We made two, just in case."
Candace, You did that for me?
Phineas," Well, sure."
Candace, Thank you. You do realize I'm still gonna have to bust you for making me go to Timbuktu?
Cell Phone," Timbuktu, located."
Candace, Meap. (disappears)
Phineas, She's gonna miss pie.
Candace, PHINEAS AND FEEEERB!
Old Norm Head," Finally, a place where a head can be a head. When's the bunny get here with all the eggs? Huh? Yeah, Easter Island? Huh? Huh? Oh, man, where's the bird with the rim shot app when you need him."
