characterName,line
Doofenshmirtz," Ha, you missed! (The screw flies to the roof and hitting a line, which throws it back at Doofenshmirtz's foot.) Aaaoow!! Ow, Ow, Ow, Aaooww! (Doofenshmirtz jumps around and accidentally releases Agent P, who quickly attacks him.) (Agent P hits Doofenshmitz's foot.) Aaaoow!! (During the fight, Doofenshmirtz activates the Magnetism Magnifier.)"
Doofenshmirtz," Now you are too late. Quake in your boots and watch helplessly, as the unimaginable electromagnetic forces, pull the eastern seaboard, thereby reversing the rotation of the--"
Doofenshmirtz," Well...that didn't work. (The tin foil forms into a giant ball, flying through the air) And now, we have a two ton ball of tin foil traveling 200 miles per hour directly at us! Quickly, we must separate the magnet from the Magnifier before it's too late!"
Linda," Now I know I have that club card in here somewhere. I always have it with me, but my purse is a disaster area, you know how it is."
Candace," Oh, oh, oh, oh, oh! Mom? Mom!? (She rushes off.)"
Doofenshmirtz," It's no use, it's no use, we are doomed!"
Doofenshmirtz," You did it! You saved us, Perry the Platypus! (The ball of tin foil crashes through the building.) Curse you, Perry the Platypus!"
Candace," Look, look, look, see?"
Linda," (pause) Okay, I give up, what am I supposed to be looking at?"
Candace, (turns to see the empty parking lot) No!! It's not POSSIBLE!!!
Linda, (going back inside) I'm gonna go get the cart.
Candace, IT WAS RIGHT HERE AND IT WAS HUGE!!! (sees the rollercoaster fly away) Mom!
Linda," (walks past, taking her cart) Time to go. I've got frozens."
Candace," Okay, so you think that Phineas and Ferb are still under that stupid tree in the backyard, right?"
Linda," Well, yes, that would be my guess."
Candace," Fine, then lets go home. Now! (She pushes her.)"
Phineas," Oh, there you are, Perry."
Phineas," Nice hat, Isabella."
Phineas," Funny, I don't remember this in the blueprints."
Phineas, And I'm sure this is new.
Candace, Hehehehehehehehehehe!
Linda," I worry about you sometimes, Candace."
Employee," Welcome to Mr. Slushy Burger, may I take your order?"
Phineas, Anyone want fries?
French Man, Croissant?
Phineas," Anyone want a... (French accent) ""quasson""?"
Singing Voice, ♪ Aahh-Aahh-Aaahhh ♪
Phineas," You know, if that thing crashes into earth, Candace is in charge."
Phineas, We should have charged more.
Linda," Okay, we're here, are you happy now, Candace?"
Candace," Yes. (At Linda) See Mom, I told you they weren't there!"
Linda," Oh, hi boys."
Phineas, Hi Mom.
Linda," Come on Candace, help me with the groceries. (goes off)"
Candace," But, but, but, but, but, but, but... (Continues under)"
Linda, (comes back) Let's go. (pulls her away)
Kid," Hey Phineas, that was great."
Pedro, Way too cool.
Third kid, That was awesome! Can we do it again?
Phineas," Sorry, only one ride per customer."
Isabella," That was great, Phineas. So, what are you gonna do tomorrow?"
Phineas, Don't know yet.
Isabella, (pets Perry) Maybe you could teach Perry some tricks.
Phineas," Well, he is a platypus, they don't do much."
Ferb, They're the only mammals to lay eggs.
Phineas, ...Maybe he'll lay an egg.
Isabella," Cool, see you tomorrow. (goes to the gate) It really was the coolest coaster ever. You guys makes a great team."
Phineas," Well, a brother is a brother, but I couldn't have asked for a better one than Ferb. You know what I mean?"
Phineas," Oh-ho-ho, man! I could smell the peanut butter!"
Isabella," Well, that was impressive. See you, guys. (leaves)"
Phineas," So, what should we do tomorrow? There's a world of possibilities. (pause) Maybe we should make a list!"
Candace, (from inside) Mom!!
Linda," (from inside) Give it a rest, Candace!"
