characterName,line
Phineas, Isabella? Your voice sounds horrible.
Buford," Fooled ya'! It's me, Buford! And my voice isn't horrible, it's raspy! You gotta spend hours screamin' in the closet to get it like this. Hours!"
Isabella," Hey Phineas, what'cha dooooin'?"
Phineas, There's the original. I'm glad your here Isabella. Ferb and I are working on something that will give us all the best blackout ever!
Baljeet Tjinder, Can I help?
Phineas, Sure you can Baljeet.
Buford, Hey Baljeet.
Baljeet," Hey Buford, your voice is so raspy. It sounds as if sandpaper and a washboard had a baby."
Buford," See, closet time's paying off."
Phineas," Okay guys let's get to work. (they start to work, Candace arrives)"
Candace," Hey, hold it right there. Who else is back here? Roll call."
Phineas," Well there's Ferb, Isabella, Buford, Baljeet and me. Oh, and there's that kid in the corner with the eyepatch."
Kid with Eyepatch," (spookly) But is it my left eye, or my right eye? You don't know."
Candace," (On the phone) Hi Mom, yeah we're okay. In fact I was just about to call you. I can't see what Phineas and Ferb are making but I'm sure it's bustable."
Linda," Well, it'll have to wait. Traffic lights are out all over the city. Of course you know I'd like nothing better than to give up my special time with your father, to run home and not see what they may, or may not have done."
Lawrence, I can't remember were you always this sarcastic?
Linda, Shh.
Candace," They're using a wench Mom. They're making something huge, and (Candace trips and loses her phone, to a mechanical buzzing)"
Buford, Candace found the wood chipper guys.
Candace, My phone!
Linda," Oh, we got disconnected. Now who's going to grate on my nerves all night?"
Lawrence," Oh, so you have always been this sarcastic."
Linda," Oh that's right, it's going to be you."
Lawrence," You betcha, Duckie."
Candace," One way or another, I'm going to see what all you eyeballs are making back here."
Phineas," Sure, I want everyone to see, including Perry. Hey, where's Perry?"
Doofenshmirtz," A blackout? Oh, Perry the Platypus isn't this wonderful? Now people can't see anything but my pitiful eyes. Look at them, Perry the Platypus, don't you feel sorry for me? Don't my sad, lugubrious eyes illicit compassion and mercy? (He pauses) Your secret agent training has taught you to squint well my nemesis. But you can't fight the power of these pathetic, pleading eyes. I guess you can, 'cause you're heartless Perry the Platypus. You know that? Where you're heart should be, a big empty sack of nothing. But the common man will not be able to. I'm going to go find someone on the street and test these babies out. And you're coming with me. Here come on. It's a good thing I put wheels on this trap. Try to keep up."
Phineas, Somebody hand me that wrench.
Isabella, The power transformer is online.
Baljeet, It's a good thing you had this bicycle-powered generator.
Phineas, We like to be prepared for any eventuality. Thanks for pedaling by the way.
Baljeet, Buford was supposed to take over half an hour ago. But I cannot find him anywhere!
Buford, And you're not gonna.
Baljeet," Buford, is that you?"
Buford, No.
Candace," Come on you stupid thing, work! (The flashlight turns on) There. Now where is it? (sees a glimpse of mechanical arms) What the -- ? (The flashlight goes out) Ugh, stupid thing. What are you guys building?"
Candace, An anti-gravity device?
Phineas," Nah, that's just the crane. Tighten the servomotor."
Isabella, Aye-aye.
Candace," I'm going to fell my way through this. Okay, this feels like, metal. And this is some kind of wooden railing. Ooh, mushy-squshy."
Phineas," We're not using any ""mushy-squshy"" stuff. But that's Perry's favorite spot."
Candace," Okay, gross. Can you just tell me what you're building?"
Phineas, I'd love to. But it's kinda hard to put into words. You really just have to experience it.
Candace, Fine. Fire it up.
Phineas, Great. Put on this helmet. And this mouthguard. And this lead apron. Arms up... and you're ready to go.
Candace," Okay, okay, this isn't so -- (gets flung around) BAAAAAAAAAAD!"
Phineas," Wow Candace, we never thought of riding it before."
Candace, I think I swallowed the mouth-guard.
Dr. Doofenshmirtz," Okay, Perry the Platypus, I see someone. You'll understand the power of my sad eyes when you see them in action. You ready? Watch this. Excuse me?"
Man #1," Oh, you look so sad. I feel, I feel so sorry for you. What can I do? Here take this. There. And as soon as I find my home, I'll come back and give you more free stuff. You poor, poor thing."
Dr. Doofenshmirtz, You see? And I don't even know what it is.
Man #2," Sir, your eyes, they compel me to help. Let me contribute. Here."
Dr. Doofenshmirtz, Thank you kind sir. Why is it all warm?
Woman, Your eyes bring out my mercy.
Doofenshmirtz, Don't they just?
Man #3," Here, take all I have."
Doofenshmirtz, You gave me a wig?
Man #3, No.
Crowd, Here take this. Ooh take that. Please take this. Here have my wallet. My toaster. My watermelon.
Man #4, Oh let's all go get him some more stuff.
Man #5, Jetpack squad away!
Dr. Doofenshmirtz," Wow, if it worked on that jetpack squad, I bet ya it'll work on my brother, Roger! He'll take pity on me, and make me mayor! And that's just a hop, skip and a jump from having people give me the whole Tri-State Area!"
Major Monogram," (On Perry's wristwatch communicator) Thank goodness your wrist communicator is still working Agent P. We traced the blackout to the Danville power plant on 5th street. I know you're busy with Doofenshmirtz, and you don't normally handle stuff like this, but I was in the middle of microwaving a burrito, and center is still totally frozen. Just figured you were close, and uh... Hurry Agent P. it's, it's kind of scary in here, and I'm all alone.(There is a crash sound) Carl? C-Carl, is that you?"
Candace," How can I bust you if I don't know what you've made? (A car horn sounds twice) Dad's unmistakable, two honk horn signal. They're home! Mom! Dad! You're home!."
Linda, Hi sweetie. The restaurant was closed because of the blackout.
Lawrence, What's all that noise?
Candace," Phineas and Ferb made a dangerous...thing in the backyard, in the dark. Oh this stupid fence! Why do we have this stupid fence? Dad, tear down this fence!"
Linda," What do you think, should we tear down this fence?"
Lawrence, That's that sarcasm I like.
Candace, You can feel what they made. Come on!
Linda," Candace, my arm!"
Dr. Doofenshmirtz," You, you know Perry the Platypus, I d- I didn't realize this trap would be so heavy. City Hall is still a few blocks away, you wouldn't mind if I just leave you here, do you? Hello?"
Dr. Doofenshmirtz, Where's Perry... the Platypus?
Worker #1, That's all it was? That big red switch over there?
Worker #2, You think I would've know that. I mean I got a Ph.D.
Worker #1, You work that into every conversation.
Candace," Okay, can you feel it Mom? Can you feel it?"
Linda, I feel something...pointy.
Phineas," You're right Ferb. (He and Ferb take off the sunglasses they were wearing) We're cooler, even in the dark."
Linda, Hi boys.
Candace," Wait! Where is that incredibly, huge, and dangerous thing that you built?"
Phineas, A bunch of guys on jetpacks came by and asked if they could have it. So we gave it to them.
Linda, Oh you boys are so cute.
Candace, But what was it? What was it?!
Roger, So why is it that you think I'm just going to hand over my mayorship to you?
Doofenshmirtz," Oh, because I've got these big sad eyes."
Roger," Yeah, and they're kind of freaking me out."
Doofenshmirtz," Yeah, I guess it probably works better in the dark. Look, it's the jetpack squad."
Man," Here sad eyed man, we brought you this."
Doofenshmirtz," Oh, I think I swallowed my mouth guard."
