characterName,line
Commander Carl," Doofenshmirtz‽ Great googly moogly! I though he'd given up his evil ways when we placed him as a high school science teacher. Well, it's too bad Monogram isn't around to see this."
Irving," Well, sir, he's gone to a better place."
Commander Carl," Yeah... (beat) Oh, what the heck? I'm gonna call him! (Carl dials the phone. Monogram, now retired and older, with a beard and a Hawaiian shirt is lounging on a beach.)"
Monogram, Monogram.
Commander Carl," How've ya been, sir?"
Monogram," Carl! I'm great! Bora Bora really is a better place. How've ya been, man?"
Commander Carl, I've been well. Guess who's set off the -inator alert?
Monogram, Doofenshmirtz?
Commander Carl, Yeah.
Monogram," Heh heh. Just like old times. Go tell him ""hi"" for me."
Commander Carl, Of course.
Commander Carl," Agent P... (Agent P picks up his bowling bag.) No, it's not bowling night! It's Doofenshmirtz. He's activated the -inator alert system. We think he may have returned to evil."
Baljeet, So I hear Isabella is off to Tri-State State.
Phineas," Oh, wow, really? Huh. Haven't seen much of her this summer."
Buford," (looking in the fridge) Why do parents buy such weird food? Everything's 'lite', 'low', 'non', 'free', or 'diet'."
Phineas, So she's...leaving?
Baljeet," Yes. Huh, I always thought the two of you would end up together."
Phineas, I wish. I am so in the friend zone there.
Baljeet," You are kidding, right? You do know she had a giant crush on you for ages."
Phineas, Uh...no...
Buford," Oh, come on! It was so obvious! She came over to your house every day for eleven years just to see what you were doin'!"
Baljeet," When she looked at you, her pupils actually formed little hearts. Like, I do not know how that is physically possible. She changed her eyeballs!"
Phineas," We— I don't believe it. Ferb? (Ferb nods.) Well, why didn't you guys ever tell me?"
Baljeet, We are guys. We do not talk about feelings. (Buford shrugs in agreement) ..Did you see the new car Irving got?
Buford, Could we eat yet? I'm starvin'.
Phineas," Um, I'm sorry. I feel like my brain is broken. I-I gotta think. I'm gonna take a walk. (he leaves) See ya, guys."
Baljeet," Hmm...maybe it is not too late. We should try to get them together. You know, before Isabella leaves for school."
Buford," (after a beat) Yeah, all right."
Doofenshmirtz," Perry the Platypus? Eh, is it Thursday already? Hmm, well, let me go get my shoes and my ball and then... Wait, where's your stuff? (Perry points to the -inator behind Doofenshmirtz.) Huh? Oh, no that's not evil, so, so I don't think it counts. Oh, wait a minute. Did I set off the -inator alert? Oh, that is so funny. Probably scared the heck out of Commander Carl, huh? Oh, well I-I know it can look intimidating, but there's no reason to be afraid. It isn't evil. It isn't even the -inator. The -inator is this gold chain. Once it's charged, I'm going to put it around my neck, and it will activate the insecurity parts of my brain and trigger a full-blown mid-life crisis. Allow me to explain in song."
Doofenshmirtz," ♪ All my friends have spray-on tans, ♪"
Doofenshmirtz,Kazoo solo!
Doofenshmirtz," So just let me get this thing charged up and we'll be on our way. (Doof puts on some shades and covers Perry's eyes and pushes the button and gets the chain.) Ready? (He puts the chain around his neck and gets electrocuted. Perry walks offscreen to get a defibrillator, but Doof comes to when Perry arrives.) Wow, I feel pretty energized! I wanna do something exciting and fun and...and also incredibly stupid! Come on, Perry the Platypus, let's go have an adventure."
Holly," Ginger, are you texting Baljeet again?"
Ginger," Yeah, we're at odds deciding what movie to see later. He wants to go to the one about that planet and I want to see the one with that guy."
Adyson," Well, don't fight about it. Manipulate the situation!"
Holly, Manip-the-wha-?
Adyson," (sighs) Okay, ladies, listen up. Pretend you don't care about your movie, but then hint that it's playing at the theatre next to the fro-yo place he likes. The seed is planted, and he'll think it's his idea to go there."
Isabella," Hi, guys! Food's up! Aw, just think, this may be the last time I'm stuffing your faces before I'm off to school. (the phone rings) I got it, Mom! (to the girls) Anyway, enjoy! Gotta treat my Fireside Girl alums right. (she leaves)"
Ginger, Hey hey! Baljeet says okay to my movie!
Adyson, Mm-hmm. Works every time.
Gretchen, Where is Baljeet anyway?
Ginger," Oh, he's over at Phineas's."
Holly and Katie," Oh, Phineas..."
Gretchen, It's too bad Isabella and Phineas never got together.
Holly," Yeah, I always thought they were meant for each other."
Adyson, Look at her. Working so hard.
Isabella," Do we have chopped liver? What do you think this place is? Chopped li— Oh, that doesn't really work."
Adyson, She doesn't have time to manipulate a situation where she and Phineas can get together.
Milly, But we do!
Adyson," (to Ginger) Hey, Speedy-Thumbs, text Lover Boy and tell those guys we have a plan to get Isabella and Phineas together!"
Buford, Ginger texting you again?
Baljeet, Yes. The girls want to get Phineas and Isabella together.
Buford, Wasn't that our idea?
Baljeet," Yes, but now I've got to write her back in a passive way that makes her think it's really her idea. She is trying to manipulate the situation. (He takes another bite of his sandwich) It is how we love."
Doofenshmirtz," Woo hoo hoo hoo! How's the dye job holding up, Perry the Platypus?! Isn't this great?! If I had known it was this much fun— (Doofenshmirtz smashes into sailboat.) Hey, this is one of those fancy sailing yachts!"
Doofenshmirtz," We could sail around the world in this thing! We could, we could visit exotic ports, fight pirates! We'd be like a couple of seafaring Huck Finns and the ocean would be our ho–! (The boat sinks, and Doof's black hair dye evaporates. He gets back up.) Or maybe we could wrestle some alligators! No, wait, even better, sports car! (He swims to shore, with Perry following.)"
Phineas," Here, let me get that for you, Nana Shapiro."
Nana Shapiro," Phineas Flynn! Oh, look at you, so tall and handsome! You're going to college I hear! Oh, how time flies. Where're you going to school?"
Phineas, I haven't really decided.
Nana Shapiro, Isabella came over to say goodbye this morning. She's off to—
Phineas, This morning? But her school doesn't start for two more weeks!
Nana Shapiro," Oh, honey, didn't you know? She's leaving today! As soon as she's done with work. Something about needing to—"
Phineas, Today‽ But—
Nana Shapiro," Phineas, look at me. If you have anything you need to say to her, you'd better go over to the restaurant and say it. Her summer's almost over."
Phineas, (a pried pause) I— You're right. Thanks! (he runs off)
Nana Shapiro, The restaurant is that way! (She points in the diction opposite of where Phineas ran)
Phineas, Thanks again! (He runs off in the other direction)
Phineas,Part 2
Ginger, Isn't this fun? It's like when we were kids! Building stuff in Phineas and Ferb's backyard!
Baljeet," We'll build the perfect dinner date for Isabella and Phineas. Their favorite food, music."
Adyson," And when we get them to come back here and see it and each other, they're bound to fall madly in love like they were always meant to be!"
Ferb," You know, you can't force these things."
Adyson," Oh, come on, we're girls! It's what we do!"
Gretchen," When they first walk in, we'll play the songs I put on this playlist. They're all about love, and it will trigger them to start thinking about love. Then we have these streamers and balloons in both of their favorite colors, which will stimulate the romantic centers of their brains making them think about love."
Katie, What if it doesn't?
Buford," Well, then, we have this sign. (He holds up a sign saying: ""Think about love."")"
Doofenshmirtz, Sure you don't have anything else that's more ridiculous or irresponsible?
Salesman, Nope. This is as dumb as they come.
Doofenshmirtz," All right! (he speeds off) Woohoo! Yeehaw! (Perry gets a worried look, as the car crashes and Doof returns with only the steering wheel.) So, what else ya got?"
Salesman," We've got another one just like it, but in yellow."
Doofenshmirtz, (He gasps) Ya hear that?! It'll be like driving a really fast Ducky Momo!
Buford," Oh, yeah, it's the perfect romantic setting out there! It'll be like love kicked 'em both in the face!"
Baljeet," Buford, the table looks great, but there is one thing that would make it perfect!"
Buford, No way! I'm not puttin' that stupid cupid costume on again!
Baljeet, But it worked so well for me and Mishti!
Ginger," (jealously) Hoo, Mishti, Mishti, Mishti!"
Adyson," Let it go, Ging."
Doofenshmirtz," I think the turbo kicks in when it revs abo— (Perry gets another worried look on his face) Whoa! (The car speeds through an intersection and crashes into a dumpster.) Oh, oh! Oh, it's okay, we're fine! But we do seem to have picked up a passenger! I'll shake it loose up here at the turn. (Doofenshmirtz and Perry turn, while the dumpster continues on.)"
Vivian," Now drive safely, sweetheart. And call me when you get to school."
Isabella," Okay, Mom."
Vivian, I'm very proud of you! I will miss you so much!
Isabella," I'll miss you, too, Mom!"
Vivian," Oh, I almost forgot! Your last paycheck!"
Isabella, I love you! (chuckles) I'll call! (She gets her wallet out and something drops out of it.) Whoops. (She picks it up to reveal a picture of Phineas.)
Isabella," ♪ I wanted you to see me, ♪"
Vivian," Phineas, honey, how are you?"
Phineas," Hi, Mrs. Garcia-Shapiro. Uh, is Isabella here?"
Vivian," Oh, no, sweetie, she's gone."
Phineas," Gone, like driving-car-school-gone?"
Vivian," Yes, you just missed her. It's too bad you didn't get to see her off. You know, since you were kids, she's had a huge crush on you."
Phineas, (he sighs) I wish I had known. (he leaves)
Phineas," ♪ I can't believe that all this time, ♪"
Isabella, ♪ I could've been your girlfriend. ♪
Phineas, ♪ I could've been your fella. ♪
Isabella," ♪ They would've called us ""Phinabella."" ♪"
Phineas, ♪ I would've held the door for you. ♪
Isabella," ♪ You could've held my hair back, ♪"
Isabella and Phineas, ♪ We could've been together. ♪
Isabella, (sighs) What might have been...
Ginger," It's good, but..."
Baljeet, It's still missing something.
Adyson," Alright, let's get 'em over here now. (she takes out her cell phone) Oh, wait, I don't have any charge."
Gretchen," Oh, this is her old number."
Ginger," Wait, where's my phone?"
Baljeet, My phone's out in the car.
Buford, I just got the 21G and the software won't be ready for two months.
Baljeet," (he looks behind him) Um, guys?"
Katie, Wow! Now it's exactly like it was when we were kids!
Doofenshmirtz," You know what would be really impulsive? If you and me went out and did a little evil, just the two of us. (Perry slaps him in the face.) Yeah. Yeah, you're right. Maybe I should just go hit on the cute jump instructor instead. (to the jump instructor) Hi there. Y-Y'know, one of the best things about being a successful scientist is that I get to meet lots of attractive women, such as yourself."
Jump Instructor, You want to know the best part about being a jump instructor?
Doofenshmirtz, What?
Doofenshmirtz," Aaaaaaaahhh!!! Hey, Perry the Platypus! (Perry opens Doof's parachute for him and then opens his own parachute.) Okay, Perry the Platypus, that is it! (he takes off his gold chain) This mid-life crisis isn't nearly as much fun as I thought it was going to be. From now on, I'm sticking with my predictable boring old life (Doofenshmirtz drops the chain) with my predictable boring old friends. Uh, uh, that reminds me, did you reserve the lanes for Thursday night? (Perry nods)"
Lawrence," Linda! I don't know what's come over me, but I'm starting to get the most wild and uninhibited ideas! You know how every day for the last twenty years I've relaxed with a nice cup of Earl Grey? Well, not today, Linda! Today, I'm putting out all the stops! Darjeeling!"
Linda, You... are a madman.
Phineas, (to Isabella) Whatcha doin'? Heh heh.
Phineas, Is this step taken? (He sits down next to her)
Isabella, I actually came by to...say goodbye to you.
Phineas," Off to school, huh?"
Isabella," Yeah. I'm going two weeks early because I'm an R.A., and in soccer, debate camp, student government..."
Phineas, Yeah. I haven't seen you all summer.
Isabella, I've been busy.
Phineas," You know, Baljeet said something funny. He said you had a crush on me back in grade school."
Isabella, Oh. Yeah. I had a big crush on you.
Phineas, Wow...I had no idea.
Isabella, Really? I thought I was being so obvious!
Phineas, Absolutely clueless. Sorry.
Isabella, I sort of gave up when we got to high school.
Phineas, Yeah... I think that's when I started to have a thing for you.
Isabella," Well, that's unfortunate timing."
Phineas, Yep. You're off to college.
Isabella, Tri-State State. Have you decided where you're going yet?
Phineas, (gets out his letters) You know what? I just did. (He gives her one of the envelopes.)
Isabella, Oh. Huh.
Phineas," Hey, what's wro- Oh, shoot! (takes the letter from her) I'm sorry. Wrong letter. (He gives her the correct one.)"
Isabella," Well, I guess I'll see you in two weeks."
Phineas, Yes. Yes you will.
Adyson, It's about time!
Baljeet, (laughs) We have been trying to get you two together all day!
Phineas, You guys are the best!
Buford, (dressed as cupid again) So what did I miss?
Baljeet, It was as if love had kicked them both in the face!
Buford, Yeah? Called it!
Isabella, I'm going to miss you guys!
Isabella, See ya.
Phineas, In two weeks.
Isabella," Eh, I've waited this long."
Ferb," So, Tri-State State, huh? Good choice."
Vanessa," Hey, Ferbs, you ready? (Ferb gets in the passenger seat and hugs and kisses Vanessa.) Hi, Phineas!"
Phineas," Hi, Nessa! Where're you guys goin'?"
Vanessa," Oh, Ferb's takin' me out for Ukrainian food."
Ferb, Can we drop you anywhere?
Phineas, Hmm... as a matter of fact...
Isabella, Phineas? (She gets out of the car) What are you doing?
Phineas," This. (He kisses her, and she kisses back)"
Vanessa, I never knew she had a thing for him.
Ferb, Seriously?
Vanessa," (chuckles) Naw, I'm just messin' with you! Everyone knew! (She drives away with Ferb, leaving Phineas and Isabella alone.)"
Isabella," Well, that was worth the wait."
Phineas, Yes. Yes it was. (They kiss again.)
"Jeff ""Swampy"" Marsh", (sobbing) I can't believe it! It seems like only yesterday we were drawing our first doodles of these kids on the place mats of that...
Dan Povenmire," (consoling Swampy) Yeah, I, I know, it's a... It's a sweet episode."
"Jeff ""Swampy"" Marsh"," Now they're, they're growing up... and going to college..."
Dan Povenmire, But it's... It is really... It's just a cartoon.
"Jeff ""Swampy"" Marsh", Why‽
Dan Povenmire," Um... Y'know, I gotta thing. I'm gonna... I'm just gonna... (He gets up out his chair and leaves Swampy alone.)"
"Jeff ""Swampy"" Marsh", They're growing up!
