characterName,line
Doofenshmirtz," Take a rest! I figured you'd be exhausted after breaking all those doors. I-I even put a mint on your pillow, and everything, though, I guess it's probably just stuck to the back of your head now. Sorry about that. So, let's talk about pretzels. You see Perry the Platypus, when I was younger, (Doofenshmirtz flashes back) I did a summer internship at Master Drakkenblad's Pretzel Palace, He was the biggest pretzel wizard in Drusselstein. His disproportionately delicate hands, could turn any dough into a masterpiece. But even after months, my pretzel still lacked, polish. No matter how hard I tried, my work was never good enough. I don't know why he was such a stickler, I mean it's a knot. What difference does it make as long as you can't untie it? It's a knot! Anyway, I was declared unworthy. (Doofenshmirtz's Flash back ends) So now I despise pretzels. And any pretzel related entertainment. And now Danville is having its own Pretzel Festival! Can you even imagine how angry that makes me? Can you imagine? No? Angry enough to create the De-Twist-inator! We'll see how festive they feel after I turn all those stupid pretzels into boring straight tubes of baked dough, like-like breadsticks, which I also have a problem with, but I'm dealing with one neurosis at a time. And then, when I've straightened all their precious pretzels, I will waltz in, and take over the Tri-State Area. Yeah, I know it doesn't quite follow. I mean I even made a venn diagram. (He hold up a venn diagram, with to circles, not intersecting at all) See, the-the pretzels are here in this circle, and we're talking about taking over the Tri-State Area here, and... Yeah, no intersection, nothing. Hmm. But I'm gonna work it out you'll see."
Brigitte," You see here, these tracks indicated, that he went in that direction."
Isabella," Great! Come on, let's check it out!"
Brigitte," But, the weight was on the balls of his feet instead of the heels, he retraced his steps to here. Voilà! the footprints continue here. This way, the hunt is on!"
Brigitte," Fireside Girls, goggle on. (The Fireside Girls don goggles) He has gone completely animal. He smells us. Pursue!"
Doofenshmirtz," And when the chickens hatch, that's when the marshmallows kick in. Oh, oh boy, this one really taxed my brain. I am telling you, I am pooped. Anyway, forget the details, the circles are touching so the plan can't miss. Now, I've got a pretzel problem, and I'm about to straighten it out. Hahaha, you see? 'Cause their pretzels, their twisted, their not straight. It's- You like that one Perry the Platypus? I've been saving it up. (Perry twists around in his trap, and using the mist that got stuck to his head, he rips off the sheet tying him down. He then launches himself at Doofenshmirtz, and causes the -inator the fire off a few shots, hitting a girl with curly hair, a yoga class, and a roller coaster)"
Phineas," Hey Buford, what do you think of our super sprinkler? We used low turbulence mechanics, and specific gravity to make the water hold its shape while in motion."
Buford, You had me at super sprinkler.
Brigitte, There he is!
Isabella, Get 'em girls!
Brigitte, You cannot escape!
Brigitte," You think I am afraid of a little water, bear? Think again! (Brigitte runs after Buford)"
Buford, What the-?! Aw man.
Isabella, She is really serious about getting this patch.
Josette and Collette, Oui.
Buford, (To Baljeet) Where have you been?
Baljeet," Dude, it is not my problem."
Phineas," Ferb, did you order a bear?"
Phineas," Oh man, that would have been so funny without the snorkel."
Brigitte, Move it or lose it!
Buford, (He comes to the end of the super sprinkler) It just stops? How is that possible?
Brigitte, There is nowhere left to run bear!
Buford, No! No! Don't look at me.
Brigitte, Buford?
Doofenshmirtz, See? Another reason to hate twisting. Curse you Perry the Platypus. (The De-Twist-inator blows up)
Brigitte, Buford!
Buford, No! I'm not me! I'm somebody else!
Brigitte," Buford, I know it is you, but why would hide from me?"
Buford," (He sighs heavily) Oh, Brigitte, I've spent years building up my tough-guy street cred. I can bounce back from the fuzzy bear suit, but being in love with a beautiful, sweet, exotic girl like yourself... If people found out about that, my image would be fini"
Brigitte," Oh, Buford, you silly boy. I'm a well-bred, refined European. I would never let the Fireside Girls know that I was vaguely interested in brute such as you. In fact, (She slaps Buford across the face) au revoir. (She swims away)"
Baljeet, You okay buddy?
Buford, (Dreamily) She said she was vaguely interested in me.
