characterName,line
Doofenshmirtz, (turns the inator around) Like this? (repeatedly fires ray) How is this helping? I don't understand your logic.
Candace, Mom? Where are you now?
Linda, I just pulled up the driveway.
Candace," You guys are still working, right?"
Phineas, Just taking a break before we install the chicken incubator.
Candace," Mom, look in the backyard, now!"
Linda," Hang on, let me put the groceries away."
Candace, Ee-ee-ee-ee... (at the kids) Don't. Stop. Working.
Candace,"Mom!...Mom, you're not in the kitchen?"
Linda," No, I'm just shutting the front door!"
Candace, I need you in the kitchen. Mom?
Linda," In the bathroom, putting away soap!"
Candace," How did I just miss you? Mom? (to Phineas and Ferb) Work, work, work! (to Linda, knocking on door) Mom, come out of the bathroom, quick!"
Linda," Nope, I'm in your room! You said you needed tissues."
Candace," But how did you -- okay, I'm on my way. (goes upstairs, sees the kids) Put that lemonade down! You're not done yet!"
Candace,"What the -- Mom, you're not in my room!"
Linda, I'm back in the kitchen.
Candace, (watching the kids) Okay. Listen very carefully. Look. Out. The window.
Linda," (from the phone) Oh, my goodness!"
Candace, Ee-ee-ee-ee...yeah? Yeah?
Linda, We really need to paint that fence!
Candace, ...What? That's all you have to say?!
Linda," (from the phone) Hang on, Candace. My other line is ringing!"
Candace, How could she not notice that?
Linda," (from the phone) Candace, that was the supermarket. I left my pocketbook there. I'm gonna run over and pick it up."
Candace," Mom, no! (runs out, but is too late) Mom! Oh, no, I'm too...too...two houses?!?"
Candace,"Okay, I did not see that coming. Phineas and Ferb, this has to be their work."
Doofenshmirtz, Uh...distract them for me!
Doofenshmirtz head," Yeah, I'll give them a licking they'll never forget!"
Doofenshmirtz, Good one!
Doofenshmirtz head," Thanks! (a few of the arms tickle him, he laughs) That tickles! Quit it! (grunts)"
Doofenshmirtz," (runs up to the inator but the arms pull him back) Noooooooo! Oh, you guys are so annoying. You're kinda cute, though. (two of the arms punch him) Get off!"
Doofenshmirtz,"Tails? What are they gonna do, wag me into submission? Well, you're too late, Perry the Platypus!"
Doofenshmirtz,"Heads, I win, tails, you lose!"
Doofenshmirtz head 2, Really? That's the best you got?
Doofenshmirtz head 6, Kinda obvious.
Doofenshmirtz head 7, Juvenile.
Doofenshmirtz head 4, I liked it.
"Doofenshmirtz heads 2, 3, 5, 6 and 7", You would!
Doofenshmirtz," You know, you guys are kind of annoying, too. GET HIM! (tosses heads at Perry)"
Doofenshmirtz head 2, You guys get phantom pains? I got a heck of one in my elbow right now.
Doofenshmirtz, Ha ha!
"What? It just -- vanished? What's wrong with this thing? (looks at the microwave timer, it says ""3","00"") Oh, the microwave was on the ""baked potato"" setting, so I guess everything is just gonna last for three minutes. My bad!"
Candace," Mom, Mom! Mom, get ready to have your eyes opened wide!"
Linda," Just a sec, hon."
Candace, (turns around and gestures toward second house with eyes closed) Look!
Candace, But...but but but but but...
Linda," Oh, when are they ever going to build something in that empty lot? (leaves)"
Candace," Wait! I don't have to ""but, but, but"". I have the Perrytronic 3000! (runs off) Mom?!"
Doofenshmirtz," (grunts) Ooh, I hate you, you little green -- (the arms punch him and disappear, he punches himself) Wait a minute, wait a minute, wait a minute. I don't have to do this anymore. (at Perry) Well, we still have you surrounded, Perry the Platypus."
Doofenshmirtz head 2," Hey, that disappearing thing's not gonna happen to us, is it?"
Doofenshmirtz head 5," Yeah, a microwave timer. Great idea. (disappears)"
Doofenshmirtz," Yeah, that's unfortunate."
Doofenshmirtz head, You're telling me?
Linda," ""Step 4: Insert spaghetti into meat""."
Candace," (barges in from backyard) Mom, Mom, Mom! This time it's for keeps. Turn around, and look in the yard."
Linda, But I have to inject the cheese. Just let me finish.
Candace," No, I can't let you finish! They might be finished!"
Linda," OH! I'll just order a pizza! All right, Candace, let's see what you've got..."
Doofenshmirtz head," Not the golf clubs, NOT THE GOLF CLUBS! (screams) SAVE ME!"
Doofenshmirtz," There's a pun here, I know it."
Doofenshmirtz head, (continues screaming)
Doofenshmirtz, He looks teed off! That's what it was! (turns around) Huh?
Doofenshmirtz," Oh, no! My inator!"
Doofenshmirtz head, We've got to do something.
Doofenshmirtz, You're right. (throws the head) Go get him.
Doofenshmirtz head, Ouch! Ouch! Ow! Ow! Oh! Why couldn't I have disappeared before I hit the ground? Curse -- (disappears)
Doofenshmirtz," What? Now, I'll never know what he was going to say! (the inator explodes, Perry flies away) Oh, yeah, yeah, that."
Candace, Ee-ee-ee-ee...
Linda," Hello, Perry. (to Candace) Okay, that was a nice change of pace. (to the kids) Who wants pizza?"
Phineas/Buford/Isabella, Me!
Baljeet, I do!
Linda," Then, maybe ice cream sandwiches, ice cream cut in the shape of a sandwich."
Ferb," Just pie for me, please."
Candace," Okay, now I have to ""but, but, but""."
