characterName,line
Doofenshmirtz," Oh, Perry the Platypus, I was hoping you would come. (Perry points at the chains) Wh... this? Yeah, I had to place myself in restraints. There is a perfectly good explanation though. It all started a couple of days ago, when I declared war on grass, it's not a point why exactly. Let's say grass got on my bad side. Grass and me, were on the outs, big time, so I got myself a cow, a nagoture predator of grass, it was slowing. What I needed was cow that was motivated not by hunger, but by a powerful hatred of grass like, like my own. Burning antipathy, so I invented the Mind-transfer Inator to give that cow a piece of my mind! (zapping sound) And as it turned out, cow brain, not a lot of room for new ideas. That would have been it, but I started having these gaps in my memory. I had a strange craving to lick salt and I found myself watching the nightly farm report and the Pasture Channel way more than usual. . . I began to sense that I was not quite human anymore, which is why I'm in the restraints and that stinks 'cause tonight's Halloween, you know, that's totally my thing, you know, the only holiday to celebrate evil, and here I am in these... Oh no! (He starts transforming into a Were-cow) It's happening again! It's happening! Argh!(Totally transforms into a Were-cow) Mooo! (Takes out the chains and watches Perry, he takes out a rope to catch him) Moooo! (Doofenshmirtz transformed into a Were-cow escapes and Perry follows him) Moooo!"
Doorman," Three more years till the pension kicks in, and I am so out of here!"
Doofenshmirtz, Moooo!
Woman," There are no monsters in America, what a genius."
Candace," (Candace gets to the front door, tries to open it) Open up! Come on, open up! It won't budge!"
Isabella, Weakling!
Phineas," At least it was only 78 on the meter, right?"
Baljeet, How could this be one?
Russell," Well, sometimes the floor gives out. (The floor gives out, causing the gang to fall in the basement, which is infested with ghosts)"
Buford," I gotta say, this is a really non-traditional use of interior space."
Russell, Don't all houses have this?
Female ghost, I am a tremulous voice!
Male ghost, I like to play.
Female Ghost,"I'm not a ghost, I'm a sheet, that lives!"
Phineas," This could be related to your problem. (A shed behind Phineas bursts open, showing the Jack-O-Lantern)"
Jack-O-Lantern," I'm not alive anymore. (All but Ferb shout, all start running and the Jack-O-Lantern follows them)"
Russell," Across the river, we'll be safe in that house!"
Isabella, River?! How big is this basement?!
Baljeet, This really is the wrong color and viscosity for water!
Buford," Don't pop my bubble, man! (Zombies start to rise from the ""water"")"
Zombie 1, Brains!
Zombie 2, Spleen!
Zombie 1, Pancreas-es!
Russel, Did I mention the zombies?
Buford, (Starts shouting and runs out)
Baljeet," Let's get out, let's get out! (More zombies start to rise, and everybody follows him)"
Zombie 3, Kidneys!
Zombie 4," I don't care for organs, but I do enjoy a cucumber sandwich. (The Jack-O-Lantern runs over the cucumber sandwich zombie) Dash it all, they broke my saucer."
Bridgette Oshinomi," Danville meadows, where yesterday, thousands of layers of grass were scentusly cut down in their prime. Officials believe that the responsibility for the spescer massacre lies with the werecow. And locals are advised to stay off their lawns."
Man, Forget that! (pulls out flaming torch) I say we get him!
Lady," Yeah! (pulls out a pitchfork) Wait, you brought a torch on our date?"
Man, Helloo! Pitchfork!
Doofenshmirtz," Wha-? Where... where am I? How did-? (looks around and sees crop circles that he made) What's that awful taste in my mouth? And when did I do all this beautiful landscaping? (the clouds covering the moon float away; he sees the full moon then gasps) Oh, no!! (Perry arrives) Oh, Perry the Platypus, thank goodness you're here! Quickly, we have to get me back to my lab before I moo again! Or mow, 'cuz, you know, see, it's grass and you mow grass... (starts turning into a werecow again) Mooooo!"
Man, There he is! Let's get 'im!
Man, He could be hiding behind any one of these poles!
Woman, Over there!
Baking Academy Teacher," First take three cups of flour. . . (screams as DR. Doof and the angry mob break through the wall, interrupting her)"
Buford, Dead end!
Jack-O-Lantern, Relax and stay awhile. Stay FOREVER!!
Candace, 'Nobody busts but me'... Smart!
Phineas," Wait a minute, if are a ghost, and you have a pumpkin head, what did that make you when you were alive?"
Ferb," The probability of a humanoid vegetable hybrid is exceedingly remote. (He picks up a skull and hurls it at the Jack-O-Lantern, which sparks and sputters and falls the ground)"
Isabella, Look!
Baljeet, Sparks!
Buford, It was a ghost robot?!
Phineas," No, just a regular one. I think there's something strange not going on here."
Waylon," (Sighs) Ah, darn serval (???). (To the kids) You guys really gave us a heck of a workout."
Phineas, Us?
Waylon," I'm Russell's dad, Waylon."
Mona," And I'm his mom, Mona."
Isabella," Russell, Waylon and Mona? They're like, themed for Halloween or something!"
Phineas, But our equipment! How did you...
Russell, Ta-da!
Phineas," A frequency emitter! You sly dog, Russ."
Mona, We've got them all over the place.
Waylon, Hey! What's that in your ear?
Isabella, How did you do that?
Waylon," Sorry, that's a (in Jack-O-lantern's voice) trade secret!"
Phineas, Wow! This is one of the best Halloween tricks ever!
Candace," (Impatiently) Yeah. Blah, blah, blah lovefest. Some of us have somewhere to be!"
Phineas," Yeah, but before we go, how about one more trick?"
Waylon," (Uncertainly) Well, um..."
Were-cow, Moooooo!
Phineas, (Amazed) Wow! A mob of angry ghosts chasing a were-cow! How do you do it?
Waylon, Uh. . . smoke?
Mona, And. . . mirrors!
Candace, (Groans) Uhh...
Waylon," Good night, Phineas. Good night Ferb."
Phineas," You know, for a minute there, I thought there were real ghosts. (Turns suddenly and gasps) The old house! It's gone!"
Waylon," We're just uh, packing it up for the season."
Phineas, Isn't this the moment in one of these things when someone really turns into a ghost?
Russell," (Sounding slightly irritated) Dude, that's it!"
Phineas," Oh, ok. See ya next year!"
