characterName,line
Phineas," By the way, where's Per- Oh, never mind."
Candace," Perry, what happened to your cute little secret agent hat?"
Phineas," Well Ferb, me ol' matey, our first time out as pirates, and we come home with a bounty of beards."
Ferb, And perhaps the greatest pirate story ever told.
Grandpa Clyde," Wow, that's the greatest pirate story ever told!"
Grandma Betty Jo," Oh. How are you feeling, honey?"
Candace," Oh, better. Thanks, Grandma. Can you believe I actually thought Perry was a secret agent?"
Candace,"Well, I learned my lesson. Stay away from the orange moss."
Grandma Betty Jo," The orange moss? Is that what your Grandpa said? Oh, he always gets that wrong. It's the blue moss you gotta watch out for."
Candace, W-what?
Grandma Betty Jo," I guess it was all in your head. Well, that's the power of suggestion for you. You get some rest now, sweetie."
Candace, The blue moss. What? Ohh.
Talking Zebra," (Appears out of no where, knitting) Love the beard, Kevin."
