characterName,line
Candace," (chuckles) Jeremy and I are cool. Stacy's right. I mean there's a good reason why he didn't show up. And he probably want's to tell me he wants us to... Start wearing matching sweaters or something cute like that. (chuckles) Yeah, yeah. (Her cellphone rings) It's him! Jeremy? Hello? Jeremy? You wanted to tell me somethin- Oh, we got cut off."
Flight Attendant," Miss, we're taking off. Please hang up your phone."
Candace, But I need to call my boyfriend back. He has something important to tell me.
Flight Attendant," Not until we land, I'm afraid."
Candace, How long is this flight?
Flight Attendant, Eighteen hours.
Candace," Ugh, eighteen hours, with no phone."
Betty Jo," Make sure he's nice and comfortable, Clyde. (Perry coughs and sneezes) What do you say when a platypus sneezes?"
Grandpa Clyde, I'll go check my monotreme manners book.
Betty Jo, You have a book on monotreme manners?
Grandpa Clyde, You don't know everything about me.
Major Monogram," Ah, Agent P. It turns out the text we intercepted from Doofenshmirtz didn't actually warrant you missing your family vacation. My bad. But in my defense, his text was written in all caps, but upon farther investigation, it looks as though he just hit the caps lock by mistake. Anyway, he's up to something. Go check it out."
Airport Announcer, Jambo and welcome to Jomo Kenyatta International Airport. (The announcement continues to go on in Swahili)
Woman," No, dear, our daughter's blond. Here she is!"
Daughter, Eighteen hours with no texting.
Phineas, (Referring to Candace) This one's ours.
Lawrence," Welcome to Africa, Candace."
Operator, We're sorry. Your call cannot be completed.
Candace," ""Cannot be completed!"" What is that?"
Baljeet, Do you have an international calling card?
Candace," Oh, no I don't. Give me yours."
Baljeet, I do not have one.
Buford," I got a card. (He pulls out a stack of cards) Pick a card, any card."
Candace, Don't magic me. This is serious.
Buford, Who's magicin'? I'm just givin' away cards.
Baljeet, May I have one?
Buford, No.
Ignatius Ukareamü, Hairy Larry.
Lawrence," Hello, old friend."
Ignatius, How are you?
Linda, Hairy Larry?
Lawrence," Well, you know how there are no photographs of me between 1976 and 1979?"
Linda, Yeah.
Lawrence," Well, there you are. (to Ignatius) Um, I'd like you to me my wife Linda, and our kids and their friends. Everyone, this is Ignatius Ukareamü, my old college chum."
Candace," Hey, Iggy. How are ya'?"
Ignatius," Well, hello, young lady, I have heard-"
Candace, So you got a phone at that research station of yours?
Linda, Candace...
Ignatius," Ahh, teenagers are teenagers anywhere in the world."
Lawrence," Of course, they have a phone, Candace. Africa isn't as primitive as you think."
Ignatius," Your father's right. Now come on, the giraffe is waiting outside. ...I kid you."
Dr. Doofenshmirtz," (Speaking rapidly) Ah, Perry the Platypus! Come in, get trapped,... (A pair of mechanical arms grabs hold of Perry) ...listen to my back-story. When I was a child, I grew flabby, which made me want to make the Fitness-Equipment-Lock-inator. Bum bum bum. I just run on this treadmill, and out comes a sonic beam that locks every other piece of fitness equipment in the Tri-State Area. Blah, blah, blah. Everyone's fat and tired. I sprint into city hall and take over. (Perry easily pulls off the cuffs that were restraining him.) No! Perry the Platypus, don't do it. Don't push this self-destruct button. This one right here... (Doofenshmirtz presses the button, and the -inator blows up) Oopsie daisies! Pushed it myself. Grr. Boo. Hiss. That's right, I'm a loser. Alright, go on now, you won fair and square. (Perry leaves) Curse you, Perry the... and he's gone. Haha, I can't believe he fell for that decoy -inator. Norm?"
Norm," Always a pleasure to see your sooty face, sir."
Doofenshmirtz," Ha-ah-ha! Perry the Platypus is out of the picture. I'm Perry-free for the rest of the day. I'm sans-Perry. I am platypus-less. And now, because I still need to get it out of my system, behold! The Ultimate-Evil-inator! Isn't it ugly? You see Norm, it occurred to me that fighting underlings like Perry the Platypus is a waste of time. Why not go straight to the top? Why not take out the big boss?"
Norm, Major Monogram?
Doofenshmirtz, Why not choke off the wellspring from which all OWCA goodness-
Norm, Major Monogram?
Doofenshmirtz," Let me just say it, will you? Ugh, you know, Perry the Platypus never interrupts me like this. Just saying. -From which all OWCA goodness flows, Major Monogram. There, see? See? You ruined it. You ruin everything. Just like I always say. Anyway, with this I'll blast Major Monogram, turning him evil! And then he'll, you know, join me as my sidekick. And give me access to the OWCA's vast computer network. Thus assuring my Tri-State Area domination. Every afternoon at this time, Major Monogram goes up to the OWCA's roof to sunbathe. (Doofenshmirtz fires the -inator, bouncing it off a satellite on a direct course for the OWCA headquarters.)"
Major Monogram," Hey, Carl, does my uvula look unusually large to you? (He turns his mirror towards Carl. Just as the ray was to hit him, it bounces off, and hits Carl.)"
Carl, Meap.
Doofenshmirtz," (Laughing evilly) My neighbor's cat is totally shredding her drapes again. Too bad I can't see the OWCA from here. But it should be over by now. Pack up the -inators, Norm. Doofenshmirtz Evil Incorporated has a new headquarters!"
Norm," Packing, sir."
Doofenshmirtz," Remember, lift with your legs."
Ignatius, Welcome to the research station. (He helps the kids out of the truck)
Isabella, Thank you.
Phineas," Hey, Mr. Ukareamü, what's over there?"
Ignatius," Scrap metal, power tools, and spare parts left over from building the station."
Phineas," You had me at ""scrap."""
Ferb," You had me at ""scra-."""
Buford, So when are we going on safari?
Ignatius," We just need to refuel the truck, and we will be on our way."
Baljeet," Uh, can you point me to the bathroom?"
Ignatius," Young man, there is a bush over there with your name on it."
Baljeet," My name? Really? How did it... Oh, you mean that figuratively."
Candace, Phone! Phone! Do you have a phone?
Worker," Well, I do have one, but the cell towers are down for maintenance."
Candace, Ugh. (A monkey pretends to use a banana as a phone) Does that banana have international coverage?
Ignatius," Alright, everyone, load up. We are going on a safari."
Ignatius," And this, everyone is the uncharted gorge. They call it Haijulikani Wadi."
Phineas, That's beautiful. What's it mean?
Ignatius, Uncharted gorge.
Ferb," Wow, they really nailed that name."
Ignatius," In order to get down there, you would need a highly unconventional vehicle."
Phineas," A highly unconventional vehicle? Ferb, I know what were going to do today."
Ignatius," Alright, everyone, back on the truck."
Ignatius," (Back at the camp) And that is why there are no kangaroos in Africa, Buford."
Buford," Oh, man!"
Linda, Let's give Iggy a big hand for this marvelous tour.
Isabella," Woo hoo, that was great."
Phineas, Thank you. That was great.
Ignatius, You are quite welcome. You folks relax and enjoy the camp. I have to muck out Kalama's pen. It is not all glamor.
Phineas, Mr. Ukareamü? Ferb and I were wondering if we could use some of your scrap metal to make a highly unconventional vehicle.
Ignatius," Help yourselves, boys."
Phineas, Thanks.
Ignatius, Such imagination.
Lawrence," Well, dear, it looks like everyone's found something to do, and Chez Afrique dinner reservation's in an hour."
Linda, I can't wait. I'm Chez Ah-freaking out.
Lawrence," Oh, good one."
Major Monogram, Doofenshmirtz? What are you doing here? Did you finally come here to surrender?
Doofenshmirtz," Yeah, right, Francis. Wanna give me a hand with these boxes?"
Major Monogram, I! I will do no such thing.
Doofenshmirtz," Feels good doesn't it? Being evil, huh?"
Major Monogram, What are you talking about? I'm good.
Doofenshmirtz," Good and evil, wink wink."
Major Monogram," Why are you winking? And you know you don't have to say ""wink"" when you wink."
Doofenshmirtz," Oh, come on, Francis, you've been zapped by my Ultimate-Evil-inator. I mean, if it didn't hit you, then who did it hit?"
Carl," (He comes walking in stroking a skull in his hand) Looks like I got two for one. I'm going to take over the Tri-State Area, and with my administrators access to OWCA's supercomputer, and intimate knowledge of proper photocopying techniques, I'm just the unpaid stooge to do it."
Doofenshmirtz," Oh, you know what? I think maybe it hit him."
Major Monogram, Ya' think?
Doofenshmirtz," Yeah, but whose skull is he caressing?"
Doofenshmirtz,Part II
Isabella," Wow, that was fun. Thank you for teaching me the Adumu."
Adumu Teacher, And thank you for teaching us the Izzy's Got the Frizzies.
Isabella," My pleasure, Sankei. Well, I should get back to the research center."
Sankei, Goodbye and good luck with that whole grub thing.
Isabella, Thanks. (She walks off)
Sankei," Eat grubs. Yuck, right?"
Adumu Teacher 2, I don't remember having to do that when I was a Fireside Girl.
Isabella, What'cha doin?
Phineas, Figuring out which animal attributes to give to our highly unconventional vehicle.
Isabella, Sounds cool. What'd ya have in mind?
Phineas, ♪ We need a cheetah's muscle so we can hustle ♪
Buford, For climbing!
Phineas," ♪ Hope your seat belt's fastened, 'cause the motor's been fashioned ♪"
Phineas,Yeah!
Betty Jo," Oh, Perry, it's a shame you couldn't go to Arkansas with the boys. Lucky for you, you don't know what your missing."
Doofenshmirtz," But my intelligence specifically said that you would be sunbathing, it never mentioned an intern."
Major Monogram," That's because he's not officially an employee, he's unpaid."
Doofenshmirtz, You don't pay him?
Major Monogram, He gets college credit.
Doofenshmirtz, Are you sure you're not evil?
Major Monogram, Carl! You can't keep us cooped up in here. Though the self-serve smoothie machine is a welcome diversion.
Carl," I'm evil, not uncivilized. Did you try the Madagascar chocolate?"
Doofenshmirtz," Mmm, you can really taste the Madagascar."
Major Monogram," Carl, you're a solid B+ student with a promising future. What could you possibly have to gain from all this?"
Carl," What could I have to gain? Let me tell you, old man."
Carl, ♪ I used to put up with too much aggravation ♪
Doofenshmirtz, He's evil!
Carl, ♪ I'm evil for extra credit! ♪
Doofenshmirtz, He's evil!
Carl," ♪ I'm evil for extra credit, yeah ♪"
Carl,I'm evil for extra credit!
Carl,"Tell 'em all about it, girls!"
Backup Female Singers, ♪ He'll do anything for good grades. ♪
Carl, You know I will!
Backup Female Singers, ♪ He's an evil jack of all trades. ♪
Carl, I do it all!
Backup Female Singers, ♪ You want badness? Then he's got it in spades. ♪
Carl, I got a full deck ladies.
Backup Female Singers, ♪ Looks so good in leather and shades. ♪
Carl," ♪ You heard it here first, 'cause I'm the one who said it ♪"
Doofenshmirtz, He's evil!
Carl, ♪ I'm evil for extra credit. ♪
Major Monogram," (scoffs) You may have some cleverly concealed singing chops, but to me, you'll always be an unpaid intern."
Carl," Drink your smoothie, mustache man. (At Doofenshmirtz) And you, go unload my -inators."
Doofenshmirtz," Actually, I uh, think those -inators kinda belong to..-"
Carl," Quiet, intern!"
Doofenshmirtz," Uh, paid intern."
Carl," No, that's not how we do things around here."
Major Monogram," (After spotting a large box of straws) Hmm, that gives me an idea. And this time, a good idea. Not like the one I had about the-"
Linda," Wow, this restaurant is really out of the way. I bet you can see the entire savannah from up there."
Maitre D," ...And tonight our chef is making his signature dish, which The Culinary League of France calls, ""Wildebeest Under Glass""."
Linda and Lawrence, Ooh!
Candace," Telephone? Telephone? Telephone? I'll never know what Jeremy wants to tell me. This whole continent hates me. That lion, those two circus clowns in the ultra-light, the mysterious object under this tarp. (removes the tarp to reveal...) Telephone! Big, weird, wind-up telephone. (Reading) ""For best reception place unit in high location with unobstructed views."" (begins to drag the telephone towards a tree) Heeheeheeheehee, heeheehee."
Doofenshmirtz," Aw, man; you know, I made a Move-A-Bunch-Of-Inators-inator at one point. This would have been really good time to use it. I don't know how that slipped my min-"
Carl," Enough of you mindless prattle, minion! Show me my -inators!"
Doofenshmirtz," Okay, okay, sheesh! Testy. First up is the Disintegrator-inator..."
Carl, Weak.
Doofenshmirtz," Okay, uh, then we also have the Galaxy-inator, which..."
Carl, Weak.
Doofenshmirtz, The Derezz-inator?
Carl, Weak.
Doofenshmirtz, The Overhang-inat...
Carl, Weak.
Doofenshmirtz, The Upper-decker...
Carl, Weak.
Doofenshmirtz, The Pickle-Slicer...
Carl, Weak.
Doofenshmirtz, The Stand-And...
Carl, Weak.
Doofenshmirtz, The Boar...
Carl, Weak.
Doofenshmirtz, The...
Carl, Weak.
Doofenshmirtz, The...
Carl, Weak.
Doofenshmirtz, (Inhales)
Carl, Weak.
Doofenshmirtz," Oh, come on! I was just inhaling."
Major Monogram, Agent P! Something terrible has happened. Listen carefully; these straws are about to collapse like a flimsy...
Major Monogram," Oh, I was going to say ""noodle."""
Candace," Yes, Danville, U.S.A. D-A-N-V- ...Yeah, D, like in Dantible Varumbie. (The monkey reaches for the phone) I'll only be a minute."
Computer Voice," Biometric scan accepted, security system disabled."
Major Monogram," Agent P! Over here! Oh, good; you got my message. There's no time to lose we have to..."
Carl," Very nice, verrrrry nice."
Major Monogram," Carl, you slow clapping fiend!"
Carl," I needed Agent P out of the way, so I left you those drinking straws."
Major Monogram," You realize you could have just called him yourself, you do work here."
Carl," I'm over my minutes. But, now, with the boundless power of the mighty OWCA computer, I will bring the Tri-State Area to its knees! I will stop the power stations, de-synchronize all the traffic lights, and yeah! I'll have a vast army of interns do my bidding, each one of them paid!"
Major Monogram, You're mad!
Doofenshmirtz," Hey, cool it, man. I think I'm getting a raise. Ooh, ooh, you should give the operation a name, like ""Operation: Shared Evil""."
Carl, Out!
Doofenshmirtz," Okay, fine. Hm, how 'bout ""Operation: Big Old Grouch""?"
Carl, I heard that!
Doofenshmirtz," I hope so, because I said it."
Carl," You fool, what have you done? (at Perry) You may have escaped, but you're no match for my evil Flynn-Fletcher robots!"
Doofenshmirtz," This is really weird. I, I think I may have gone on a date with that one. I had no idea she was a robot at the time."
Isabella, Bravo.
Buford, He's totally better than Irving.
Phineas," Thanks Buford. Now that the fanfare's over, what's say we go down into Haijulikani Wadi."
Isabella, Where should we start?
Phineas," Well, first we'll fly down like a graceful condor landing on that rock outcropping. Then, we'll jump over those vines and brachiate like a monkey with our ape like arms. Finally, landing on the slope with our cheetah-like grace. Of course, any other path down would mean instant death."
Buford, That sounds totally doable.
Candace, Jeremy? ...Jeremy?
Jeremy, (on phone) Hello? Candace?
Candace, (at the monkey) It's Jeremy.
Carl, Get that monotreme!
Computer voice, Paw print identified. Password accepted. Computer locked.
Carl," No! He's locked me out of the mainframe! If he gets away, I'll never be able to take over."
Doofenshmirtz," Wow, this is really exciting!"
Carl," Don't just stand around, you fool, get him!"
Doofenshmirtz, The -inators!
Candace, You said you had something important to tell me. What is it?
Jeremy, (on phone) Candace... what I think... I though...we should...break...up.
Candace, What!? Jeremy!? (Close up on Candace) You're breaking up with me!?
Phineas," Alright, everyone. Buford, Baljeet, you guys have the legs."
Baljeet, Now you'll see how brains are used to...
Buford," Move over, nerd. This is a job for brash, unthinking muscle. (He pulls off the control for the legs) Oops."
Carl," Wait, wait. No, not all the -inators at once."
Doofenshmirtz," Yeah, what did you say?"
Carl, You fool! What did you do?
Monogram, Agent P!
Maitre D," Flynn-Fletcher, I am sorry. You have no reservation."
