characterName,line
Norm," Sure, now it's ""we""."
Phineas, Ta-da! Representing the molecular separator! I can't believe how fast we rebuilt this Ferb. Of course breaking the immutable law of physics is always easier the second time around.
Isabella, Great! Does that mean we can go to the movies now?
Phineas," Sure does. The movie theatre is right next to the street fair. All we've got to do is get this to Candace, and separate her from Jeremy."
Isabella, Well what are we waiting for?
Ferb, I believe were waiting for Rover to put the molecular separator down.
Isabella, Hey! (They chase after Rover)
Phineas, Come back here boy!
Buford, This would have never happened if we'd given a monkey a shower. I'm just sayin'.
Song," ""Just the Two of Us"""
Song,"vWhen we get together we make such a beautiful sound, yeah. ♪"
Norm, Hey! That hurt!
Doofenshmirtz, Ahh! He's armed!
Norm, With my arm!
Norm, Balsa wood?
Doofenshmirtz, It was on sale. It's locked into overload.
Norm," (Opening the door to the refrigerator) Would you like a nice, frosty beverage?"
Doofenshmirtz, Hey! (He closes the door) That's private!
Phineas, Split up guys. Maybe we can corner him.
Phineas and Isabella, (After cutting Rover off) A-ha!
Buford and Baljeet, A-ha!
Buford, He's coming your way!
Candace," I'm running out of hiding places. (She spies a dressing room, and hides Jeremy behind the curtain)"
Stacy," Hey! I found all kinds of cute things! Move over, I'm going to try them on."
Candace, No! Uh... I can see they fit you perfectly.
Stacy, Candace! Are you karate-chopping me?! What's going on?
Phineas," Heal boy! (Rover stops) Go ferb! (Ferb runs up, and yanks a few wires out from Rover, causing him to shut down and drop the molecular seperator from his mouth)"
Phineas, (Slow motion) No!
Candace, (Slow motion) No!
Isabella and Buford, (Slow motion) No!
Baljeet, How is everyone doing that?!
Doofenshmirtz," (Now disconnected) Hey, I can feel my knees again!"
Norm, I'm sorry.
Doofenshmirtz, So cold...
Candace," Okay, listen Stacy, there was this blast, and I was sitting next to Jeremy, and somehow we got--"
Stacy, Jeremy. Jeremy. Jeremy. Tell me later I want to try this on.
Candace," Stacy, honest I really wanted to spend the day with you but... (She sees that there Jeremy isn't in the booth) But...? But? And we were? Uh... never mind."
Jeremy, Candace?
Candace, Jeremy!
Jeremy," I know this is a weird question, but do you have any idea how I got here."
Candace," Jeremy, don't worry, I promise I'll explain everything later, but right now you've gotta get out of here. (pushes him away) I'll call you later...I mean, tomorrow. Phew..."
Stacy," (peeks out from dressing room) By the way, the best part was when you used him as a table. (closes curtain) BUSTED!"
Isabella," So, we, uh, got everything sorted out now."
Phineas," Yeah, want to catch that movie?"
Isabella, Oh Phineas...
Phineas," (To Ferb) Okay, bro, I guess I'll see you back at the house."
Isabella, Oh. My. Gosh.
Phineas, Hey! Does this mean we can all go now?
Ferb, Yes. Yes it does.
