characterName,line
Doofenshmirtz," So, then I say to him, ""That's not a penguin. It's a throw pillow."" And so he throw it at me. Turns out it was a penguin and its beak went right into my mouth. And I'm all, ""Ew! Their beak is their nose!"" Ugh! True story. Ah!"
Doofenshmirtz," Perry the Platypus, I can't fight you and drive at the same time! It's a good thing I installed my Hitch-a-ride-inator."
Doofenshmirtz,"A-ha! Voila. We are locked together. They do all the driving and I don't have to. Now, where were we? Wait. Hey! Where did you go?"
Doofenshmirtz,"Ow! Ow! Ow! No! No! Hey! Hey, what the heck, man?"
Lawrence," Oh! My word, there's a truck-driving pharmacist and he's pressing his face up against his windshield. Oh, that's what I love about you Americans. You're like big, fun children."
Linda," Yes, yes, we are."
Doofenshmirtz," Well, how about that! Did you ever notice that the hood ornament here is a little dog?"
Candace, Hmm...
Linda, Right there! Red barn! Bingo!
Candace," Mom, have you seen Phineas and Ferb?"
Linda," (oblivious to her awake) Oh, honey, you're still sleep-busting. Go back and lie down, Candace."
Candace," Oh, but the boys -- !"
Linda," (directs her away) Go on, you're sleeping."
Candace, Phineas? Ferb? Hello?!
Candace," Hey, is that...music?"
Candace, What?!
Phineas," Hey, Candace! Welcome to the No Stop Truck Stop. It's like a little bit of home, on the road!"
Candace," Phineas, my last peaceful hours of vacation, and you build this?!"
Man 1," More coffee, Miss?"
Candace," This is unbelievable! (pours coffee) When Mom, sees this one, she's gonna completely flip!"
Man 2," Miss, I'd like the breakfast special."
Candace," (writes in a notebook) Honestly, you can close your eyes for one second around you boys. (to someone) Hash browns or fruit?"
Man 2, Hash browns!
Candace, You're having fruit! (tears out order)
Man 2, Oh...
Candace, (to Phineas) You are so busted!
Man 3," Hey, some orange juice over here."
Candace," Yeah, hold your horses. (to Phineas, picking up a pitcher of orange juice) I mean, it's bad enough in our own backyard, but at least that's stationary. (pours orange juice)"
Man 4, Do the eggs southwest have bacon in them?
Candace," (holds up notebook) Ferb, bacon in the southwest?"
Candace, There's bacon.
Man 4, Is the bacon good?
Candace, It's bacon.
Man 4," Okay, then, uh, I'll take, uh..."
Candace, Not getting any younger here.
Phineas, Do you want pie?
Unnamed trucker, Oh yeah!
Doofenshmirtz," That's it, Perry the Platypus! There is nowhere left to run! You have officially overstayed your welcome!"
Doofenshmirtz,"Hey! Hey, no fair!"
Doofenshmirtz,Ow!
Automated voice, Left in 100 feet.
Lawrence," Uh, okay. .... This seems to have a little more corn than most shortcuts."
Doofenshmirtz," I'm outta here! .... Oh, great!"
Automated voice," Turn right to avoid plunging 5,000 feet into Cactus Gorge."
Lawrence," Well, yes, all right, might as well."
Doofenshmirtz," Oh, no! My Boom Juice! Heading for Cactus Gorge!"
Doofenshmirtz,"Oh. Well, what do you know? My Boom Juice isn't as volatile as I had..."
Candace, (screams)
Man 5," Uh, Miss, I ordered some pie."
Candace, (screams)
Phineas," Really? By banding together, the truckers saved Christmas? Cool."
Candace," Oh, you're coming with me! (swipes the boys and goes back down)"
Man 5," (at the camera) Yeah, I still never got my pie."
Linda," (sighs) I think I'll go check on the kids. (unfastens seat belt and stands up, does a half moon pose and leaves)"
Linda," (sees Candace with her arms around Phineas and Ferb) Oh, look at you guys."
Candace," Wait! No, Mom! (gets out of her seat and pushes Linda toward the ladder) The boys! They built a truck stop! On the roof! Seriously, a whole restaurant! Climb up and see!"
Linda, Hon...
Candace," Mom, go! Look!"
Linda," (flatly) Okay, here we go... (goes up ladder)"
Candace, Ee-ee-ee-ee...
Farmer's wife," It's always about you! I have dreams, too, you know. I've always wanted to own a little truck stop diner."
Farmer, There you go.
Farmer's wife, How do you do that?
Linda, (pause) I don't get it. (to Candace) What am I supposed to see?
Candace, (comes up) What?! (grabs her head) NOOOO!!!
Lawrence," (comes up) So, what are we looking at? (pause, Candace and Linda look at him) Oh. Oh, right, haha! (goes back in)"
Doofenshmirtz," Yep, gonna need some new pants. Well, I fail to see how this day could get any worse."
Doofenshmirtz," (at the camera) Flaming cactus. (screams, gets covered in flaming cactus) Yeah, that ought to do it!"
