characterName,line
Phineas, Exactly! Because there's nothing to see! Right...there! That's the one spot where the aliens haven't been! I'll bet that's their next stop. Let's go!
Gutsofanemu, (on TV) The alien ship has been seen hovering over...
Spokeswoman," (on TV) ...makeup tips, (Candace smiles) so you can look your best for the impending alien invasion."
Stacy," (on phone) Candace, didja see the news? That is your brothers, right?"
Candace," Yes, but I'm not busting them."
Stacy," (on phone) Uh, hello? The ultimate bust just falls in your lap and you're not gonna jump at the chance? What's up with that?"
Candace," Listen, Stacy!! Me day! No bust, no blow up in face!! FACE!!!"
Stacy," (on phone) Well, now that you've put it crazy..."
Candace, Back to my stories. (hangs up) Takin' a me day.
Baljeet," (to Buford) So, if you do not believe the flying saucer is real, why did you want to take a turn flying it?"
Buford," Just confirmin' it's not real. Besides, I categorically deny I'm flyin' it."
Isabella, Look out!
Pizza Guy, A little early to be knockin' my pizza down. We haven't even-a started yet!
Doofenshmirtz," That wasn't me. You... W-Wait, where's my chef's hat?"
Pizza Guy," You-a ready, fella?"
Doofenshmirtz," Nope. First, I'm gonna do a little pre-gloating. I'm goin' to wipe the floor with you. I'm goin' to make you scream for mercy and there will be none! Men will weep. Children will wail! Whales will wail! Like...like this... (Mimics whale song.) Like they do, except they'll be doing it on your behalf! And women will look away as you walk the hall of shame! (beat) Okay, now I'm ready."
Pizza Guy," One-a, two-a, three-a...GO!"
Doofenshmirtz," Oh, no, no!"
Pizza Guy, (also getting sucked in) Hey! What's-a your deal?!
Doofenshmirtz," This is not at all what I had in mind! Oh! Oh, this really sucks! I mean, literally! Okay!"
Man, This is really uncomfortable.
Doofenshmirtz, Boy!
Doofenshmirtz, That failure was spectacular...even for me!
Pizza Guy," You must be a lot of fun at the parties! (American accent) But, seriously, don't order my pizzas again, okay?"
Doofenshmirtz," Alright, deal. Curse you, Perry the Platypus!"
Isabella," (offscreen) Well, this is the spot."
Phineas," Fan out, gang. Maybe we can find out why this is the only field in Danville with no crop circles."
Buford," You're wastin' your time. There's nothin' here but grass. Grass and this...key! (He uses the key as a hair scratcher.) Ah. Oh, that's good."
Isabella," Uh, Phineas?"
Phineas, It's the same shape as the crop circles.
Buford, And I suppose that makes it special?
Alien," Thank you for returning our key. We left large signs in fields all over the Tri-State Area, but you are the only Earthlings that came to our aid."
Phineas," Oh, no problem. Glad we could help."
Alien," To return the favor, here is something you lost in 1977."
Phineas, Cool! The Voyager Space Probe!
Alien, Goodbye and good luck!
Isabella, So long!
Phineas," Take it easy! Wow, that artist rendering on the news was really accurate!"
Buford," Okay, there might be somethin' to this whole UFO thing."
Linda," Candace, I got the pizza you ordered."
Candace," Thanks, Mom."
Linda, I have time to do nice things when I'm not distracted by panicked phone calls.
Candace," Oh, look! It's the boys in their UFO! And Mom is in the next room! (beat as Candace's eye twitches again) Nope! I've had a lovely day and I'm not gonna ruin it with another failed bust attempt. No way this day is gonna blow up in my— (She opens the box and the pizza explodes in her face and blocks the saucer from view.) Oh! So that's what they meant by ""exploding pizza""."
Linda," It's all the rage with the foodies. Oh, there's Phineas and Ferb. Hi, boys! (She waves and the gang waves back.)"
Candace," Yup, still there. (goes back to bed) I'm not sayin' a word."
