characterName,line
Candace, Perry! Get over here. (She runs over and pulls on the tail) You're coming home with me so I won't get in trouble with the...
Candace,A woman taps her on the shoulder and Candace sees it's not Perry or a platypus but a beaver she was pulling
Candace, You have a pet beaver?
Woman, You have a pet platypus.
Candace, Touche.
Candace,Back in the backyard
Phineas," Nope, too blue. Too angular. Too French. That one's just a duck, with a beaver tail taped on him. Well, that was the last of 'em. Maybe we need to think bigger. And with music! Perry just loves music, remember?"
Phineas,"There's a flashback of baby Phineas and baby Perry. Phineas taps a key on his xylophone and Perry chatters. The flashback ends, going back to Phineas and Ferb"
Phineas, Let's get the guitars. I've got an idea.
Phineas,In the Regurgitator's lair
Doofenshmirtz," What are you looking at, Perry the Platypus? This is a great job! Look at all I've accomplished. I mean just today, I organized this evil documents, swept his evil lair, picked up his evil dry cleaning and look, I even had the time to do this! See? ""Best Boss."" And if I do a good job, I could be promoted to head assistant in just three months! Where are you gonna be in three months, huh huh?"
The Regurgitator," Never mind the three months. I'll take care of him right now! (thunder, lighting, and music plays again)"
Doofenshmirtz," Wait a minute. First of all, he's my nemesis. And you can't get rid of him now... Where's the fun in that? You need to explain your whole plan to him. Don't you have a nemesis?"
The Regurgitator," Me? The world is my nemesis! (He pauses before clicking some buttons on his watch) Sorry, this thing doesn't always work. The world is my nemesis! (thunder, lightning, and music plays again)"
The Regurgitator,Back in town with Candace
Candace," Perry's gone, and it's...it's just my fault. I can't take it anymore. I'm gonna have to tell the boys. (She sees the silhouettes of Phineas and Ferb through a curtain) Oh, there they are. Well, I guess now's as good a time as any. Phineas, Ferb, I just have to tell you that I'm the one who..."
Candace,The curtains open to reveal that it's not Phineas and Ferb but Marty the Rabbit Boy and His Musical Blender
Marty the Rabbit Boy, Hey.
Candace, Marty the Rabbit Boy and His Musical Blender?
Marty the Rabbit Boy, Maybe this'll make you feel better. (He plays the chorus of Gitchee Gitchee Goo on his blender)
Candace," Eh, not so much"
Candace,In the Regurgitator's lair
Doofenshmirtz," Don't look at me like that, Perry the Platypus. I know what you're thinking. I-I'm not some lowly intern, I'm an evil scientist. I'm Heinz Doofenshmirtz and he should be bowing down to me! Hey you, Mr. Regurgitator, let's get things straight!"
The Regurgitator, What?
Doofenshmirtz," Okay, okay. See that, Perry the Platypus? Compromise."
Doofenshmirtz,Perry blinks
Doofenshmirtz," Who am I kidding? Grrr. (To himself as he goes over to The Regurgitator) You can do it, you can do it. Okay, Regurgitator! I've done everything for you. See those hard-to-reach files up there? Well I invented these rocket shoes just so you can reach them! And look at this, I even put in the self-destruct button that you forgot!"
The Regurgitator, What? Why is it counting down?
Doofenshmirtz," Okay, well, I may have pressed it by mistake. But at least I didn't push the release button I installed inside Perry the Platypus' cage!"
Doofenshmirtz,Perry presses the release button with his foot and escapes his trap
The Regurgitator," Look what you've done! You've pushed my buttons for the last time, you disturbed lunatic!"
The Regurgitator,"Perry switches the lever from ""blow"" to ""suck"" by throwing his food bowl at it."
The Regurgitator, Now get ready to--(He's sucked up by the vaccuum tube) Aaaahhh!
Doofenshmirtz, We did it! We did it! Lo hicimos! We did it!
Doofenshmirtz,Perry puts on the rocket shoes and grabs Heinz. They go through the tube before the lair blows up. Major Monogram appears on his wristwatch communicator
Major Monogram," Congratulations, Agent P. You've defeated the Regurgitator. As a matter of fact, he just landed in our prison. You can return to your host family, and Dr. Doofenshmirtz is once again your nemesis."
Doofenshmirtz," So if we're enemies again, does that mean... (Perry drops him) Aaaah! Curse you, Perry the Platypus! (He tumbles before finally landing on a throw pillow) Oh, now see there, a throw pillow. You, you guys do it right!"
Doofenshmirtz,On top of a building in Danville
Phineas," Excellent. From the top of this building, everyone in the Tri-State Area should be able to hear us."
Phineas," ♪ Perry, you know you are a boy's best friend ♪"
"Phineas, Ferb, and Isabella"," ♪ Yes, Perry ♪"
All," ♪ So come home, Perry ♪"
Phineas," Hey, Candace, why don't you sing one?"
Candace," Um... ♪ Oh, Perry, I think its kinda scary ♪"
Phineas, Larry?
Candace," I ran out of rhymes, all right?"
Crowd, ♪ She'll change her name to Larry! ♪
Phineas, ♪ Larry! ♪
All," ♪ So, come home, Perry, ♪"
Candace," Oh, there you are, Perry."
Phineas, Perry!
Buford," (Comes and takes Candace's microphone) Good job, Larry."
Candace, Welcome home.
