characterName,line
Eliza M. Feyersied," Well, it depends on how badly she wants it."
Candace, Bring it on!
Isabella, Alright! All you need is a cadet uniform and we can get started.
Candace, Okay. Where can I buy one?
Candace, Ouch! (she puts her finger in her mouth)
Major Monogram," (on watch) Uh, Agent P, we've teleported you three feet too far to the right."
Doofenshmirtz, Perry the Platypus?! Do you even realize how much trouble it is to set a trap?! And for what?! You just jump out of the way!
Major Monogram," (on watch) Ah, here we go. We've recalibrated the teleporter."
Doofenshmirtz," (scratching his head) I don't know what just happened, but I like it. Now, with you safely inside the cage, (pushes a button on a remote) I can unveil my new device of doom. (the inator rises from the floor) Behold, the Metal-Destructinator!"
Candace, Fifty patches in one day?! (cut to inside to reveal Candace now in her uniform) Where do I start?
Phineas," By combining the shortest linear distance with the highest population density, we've plotted a course for you that's optimized for the greatest number of patch-acquiring opportunities in the shortest period of time."
Phineas," Then after you wrestle the crocodiles, you'll corkscrew through the overpass and free fall past the flaming high wire to make your last delivery and receive the 50th patch. Got it?"
Candace, Is all that really necessary?
Phineas," We're going to need you to plant one of these Fireside Girl markers at the site of each task so the girls at the lodge can track your progress. Now, is Candace Gertrude Flynn your full legal name?"
Candace, Ugh. Yes.
Isabella, Great! You just earned your Honesty Patch! Congratulations!
Candace," Really? That was easy! C'mon, let me do another!"
Isabella," Ooh, I think you just earned your Enthusiasm Patch!"
Candace, Wow! Two down! (does a happy dance)
Phineas, 48 to go!
Candace, Yippee! This is easy!
Phineas, Okay. (quiz show music plays in the background) 15 senior citizens need help crossing a street that's 50 feet across.
Candace," Ooh, goody, I'm great at word problems."
Phineas," No, there's 15 senior citizens that need help crossing the street. (Cut to reveal Candace on roller skates on a conveyor belt.) Good luck, Candace. Don't forget your helmet. (He pulls the lever and gives her a helmet as she rolls down screaming.)"
Isabella, (looking through binoculars) Senior-service patch: Check.
Montage," Candace is seen making a totem pole with the heads of a mask, Phineas, Ferb and herself. She marks the totem and receives another patch from Isabella. Cut to show a patch with three ice cream cones and two rotating arrows on it. Candace is now in an ice cream parlor juggling ice cream cones. A check is marked off on the patch. Candace, Phineas, Ferb and Isabella are now climbing a mountain. She marks it. A mountain patch is added to her sash."
Phineas, Running with the Bulls Patch: check.
Isabella, And Running with the Bullies Patch: check.
Phineas, Discovering Something That Doesn't Exist Patch: check
Phineas," Here you go, Candace. Wrestling an Alligator in a Sewer Patch."
Candace," Alligator, you're goin' down!"
Phineas," C'mon, Candace, you can do it! Pin him already! (The gator continues to put up a tough fight. Phineas points to his watch.) We're running behind! (The fight continues) This is really putting us off schedule."
Doofenshmirtz," So let me explain my new evil scheme. A while back, my doctor put me on a low-carb diet, but I still can't lose those last ten pounds. (Lifts his shirt up revealing his rather large gut. Puts his shirt back down.) Every time I get close to my goal, there's this knocking at the door."
Doofenshmirtz, Who is it?
Milly, Fireside Girls. Would you like to buy some of our cupcakes?
Doofenshmirtz, Cupcakes you say? I-I really shouldn't. I should get back to my exercise. I'm almost down to my goal.
Milly," Oh, we understand. Have a nice—"
Doofenshmirtz," (swiping the log out of her hands and giving her money) Alright, you talked me into it!"
Milly, Thanks!
Doofenshmirtz," So with my weakness for high-carb sweets, there's really no other choice but to get rid of the bridge to the Fireside cupcake factory. And my Metal-Destructinator can turn any metal object into broccoli. I know what you're thinking, why broccoli? But, w-well, y'know, it's healthy. It's like the opposite of what I'm trying to get— It's—It's poetic justice. It's—Well, it's not—not justice, exactly... Poetic evil. It's poetically evil. Now, to make some last-minute adjustments... (hums)"
Isabella, Wrestling an Alligator in a Sewer Patch...
Phineas, Check.
Candace, So what's next?
Phineas, We're a bit behind. You can finish out the rest while you work on your Delivering Cupcakes Patch.
Candace, Sounds easy enough.
Phineas," Well, you have to deliver all these cupcakes."
Candace, All these?!
Phineas, No problem. We've built you a rollercoaster delivery system.
Candace," Alright, let's do this."
Phineas," Siga sentados, por favor."
Candace, Are you speaking Spani—?!
Candace," Here are your cupcakes! AAAAAAAAH! (some bugs crash into her face, she spits some out)"
Phineas, Bug Collecting Patch: check.
Candace, I'm going to hurl!
Phineas, Motion Sickness Patch: Check!
Candace, The Paisley Sideburn Brothers! Let's hurry!
Doofenshmirtz," Ready to fire. (Perry flings the screw out of one of the holes of the trap with his tail. It hits the inator and then hits Doof in the eye.) Ow! (He suddenly turns the inator aiming it at the trap. The metal bars turn into broccoli. Perry jumps onto Doof.) Ow! Yeah! Oh! (Perry pushes Doof's face into the inator several times.) Quit it, you annoying little pest! (The inator fires.)"
Phineas, Last one!
Phineas, Woohoo!
Phineas," Wow, that was fun."
Candace, Fun?! Are you nuts?! And how did a rollercoaster turn into broccoli?! And why broccoli?! How does that make any sense?!
Phineas," Candace, focus. You've still got five minutes and it's 20 blocks away. So, uh...good luck with that. (gives her the log)"
Candace," No, I can do this."
Phineas, Now that's persistence.
Candace," I see the building and I still got three minutes! (She reads the directory.) Got it, 38th floor! (She runs to the elevator, but it is out of order) Out of order?! Okay, stairs. Step aerobics, don't fail me now!"
Doofenshmirtz," Come back here! (Perry grabs a piece of the inator and bends it.) Oh, what are you doing down there?! (Perry activates it and salutes and gets teleported away. The inator turns into broccoli.) Uh-oh. Aaaaah!! (Groans and spits some broccoli out) Curse you, Perry the— (knock at the door) Coming."
Candace, Fireside Girl. Here's your order of cupcakes.
Doofenshmirtz, Aren't you a little old to be a Fireside Girl?
Candace," Yes. Yes, I am."
Isabella," (offscreen) Candace, we are all very impressed. (cut to inside) You earned more patches in one day than anyone in the history of the Fireside Girls: 49 patches, which pretty much blows away the previous record of 6 patches held by our own Adyson Sweetwater."
Adyson," Aw, nuts!"
Candace," No, I know I did all 50 and I made sure to plant the markers and everything. (holds up a marker) Huh? Looks like I forgot one. I'll just run back before it's five o'clock."
Isabella," I'm sorry, Candace. Y'know, you may not have lit up the entire board, but you did demonstrate remarkable persistence."
Candace," You mean I get a persistence patch? And that makes 50, right? (short beat) There's no Persistence Patch, is there?"
Isabella, Nope. 'Fraid not.
Eliza M. Feyersied," Hold on, Isabella. Little Miss Sassy Mouth here gets a special patch for breakin' the all-time record. (salutes) Congratulations, Fireside Girl! And here's your ticket for the Paisley Sideburn Brothers concert."
Candace, Let's go!
Phineas, Woo! Yeah!
Candace, Phineas and Ferb? How did you guys get in?
Phineas," Isabella invited us. She's allowed to bring guests, you know."
Isabella," That's what I kept trying to tell you, Candace, but you were so insistent on becoming a Fireside Girl. Maybe you can start working on your Good Listener Patch next."
