characterName,line
Linda, And...Phineas and Ferb? What are they doing?
Candace," (dreamily) Ohh, such wonderful things."
Linda," Candace, honey, I'm coming home. (needle scratches)"
Candace," Wait, what?"
Linda, (On phone) I'm right around the corner; I'll be there in two minutes.
Candace," Wait! No mom, you can't! (Linda turns off the phone) Oh, wait, wait! Uhh... (at Jeremy) Stay right there! (runs off) I've got to stop her! Oh, no, no, no, no. (Linda arrives) Mom, Mom, plee-ase, Mom! Go away! Don't come in!"
Isabella, Is that a volcano?
Stanky Dog, Gnomes...! (Gnome hits him) Oof!
Man, Run for your lives! It's gnome-ageddon!
Man #2, Who's protecting our gardens?
Linda," Candace, tell me the truth. What is going on here?"
Candace," (Sighs, talking fast) Phineas and Ferb built a beach in the backyard, just like they said they were going to. But instead of just a cute little beach in a sandbox; it turned out to be this absolutely huge beach, with a coastline, and palm trees, and a pier, and hula dancers, and water skiers, and tiki huts, and dolphins, and dancing, and surfing, and everybody from the neighborhood showed up-"
Doofenshmirtz, Oof!
Candace," ...and then I was just about to share a smoothie with Jeremy when a coconut dropped on my head, and-...and just for a moment, it seemed that the wily Buford would steal away the coveted surfing trophy from under the noses of our heroes- ...then I can only continue my benign reign and spread love, happiness and ultimate popularity throughout my kingdom! If you would just let me have my moment?"
Phineas," Oh, there you are, Perry."
Phineas,"Well, everybody, looks like that's all for today!                "
Crowd, Phineas and Ferb! (X3)
Candace," If you don't believe me, go see for yourself."
Phineas, That was great.
Linda," Hey, boys."
Phineas," Hey, Mom."
Linda, So how was your day at the beach?
Candace," Wait, wait, my kingdom, my Jeremy, it was all so beautiful...! (panics) WHAT HAVE YOU DONE TO MY PARADISE?!"
Linda," Candace, honey, I think it's time to get you out of the sun for a little while. (leaves)"
Phineas, I think she had fun.
DJ," Stanky Dog here with a special shout-out to my two new pals, Phineas and Ferb, for hosting a beach party that was hot, hot, hot. And speaking of hot, slather on the sunscreen listeners, cause tomorrow's weather calls for another scorcher."
Ferb, With a slight chance of scattered lawn gnomes.
