characterName,line
Boy," Boy, I'm hungry."
Girl, Me too.
Both, Hey! It's Meap!
Girl," Meap, did you bring something fun to eat?"
Meap, Meap! Meap!
Children," Yay, Meap's Carbonated Goulash!"
Advertiser," That's right, kids! It's new deliciously carbonated Meap goulash, the goulash with foam! Featuring quasar pork-rolls, blackhole ham hunks, death ray beef segments, spaceship tofu, and Blue Chimpanzee DNA replicate helix marshmallow!"
Children," Thanks, Meap!"
Girl," Meap, your goulash is--"
Meap, Meap!
Girl, You took the words right out of my mouth!
Children, (laughing; foam comes out) It's the goulash with foam!
Advertiser," New Meap Carbonated Goulash, includes everything you see here, except the bowl. Batteries not included."
Meap, Meap!
Narrator," We earn more patches before 9:00 AM, than most can in a lifetime. We dedicate our lives to be part of something greater than ourselves."
Woman," You okay there, big guy?"
Man, No!
Narrator," With each patch earned, a new skill beyond the ordinary. We are the few, the relentless, The Fireside Girls."
Isabella, We also have sleepovers!
Narrator," Earn credits for middle school, so talk to your local Fireside recruiter today"
Man," Tonight, Vance Ward's exciting escape attempt, while Bob and Junebug are sidelined after Bob tries to maul celebrity judge Sherman from the 80's band, Love Händel. Tonight on Dancing with the Bears."
Baljeet, There is nothing to worry about way out here!
Jeremy," Well, I guess he's really gone, Suzy. You've got to admit, he was a lot of trouble. But deep down, I'm gonna miss that big guy. Come on, let's go inside."
Suzy, I'll be in in a minute.
Jeremy, Okay. (He leaves)
Suzy," Okay he's gone, you can come out now!"
Norm," That's great, because I've got fireworks!"
Suzy, Holy guacamole! You sure are a handful. (She winks and Norm does the same)
Guilbaud," It wasn't to what Chef Van Stomm was saying. It was how he was saying it. So, I decided to take his teachings to heart."
Buford, And I couldn't be prouder!
Reporter," Huge meteor to impact the Earth at 9 o'clock tonight. Also, who's this little fella, and why is he in a bookcase? We'll have this story at ten."
Roger," Well, Nibbles, it looks like you're caught like a rat in a trap. And you'll have plenty of time to gnaw on that in the state prison. And you'll be a rat in a, you'll, well... You know what? I'm out of rat metaphors. Anyway, thanks for all your help, Katt Karr."
Roger," Oh, let's pretend like didn't see that."
Kids," What is he looking at?! That's not a bridge! What is that? That's a candy wrapper, not a bridge! Oh great! Look at this! Now, where's he going?! Get back here! Where did he go? Where did he go? How has he survives this long?"
Baljeet," So, it turned out that the invasion was all just a big misunderstanding."
Girl 4," So, does that mean we're safe now?"
Baljeet, That all depends. Do you want more carbonated goulash?
Girl 4, I don't get it.
Phineas, So! What do you think of Ferb TV?
Candace," (pause, stands up) I'm telling Mom. (She leaves to do so)"
Phineas, I think she liked it.
Candace," (Enters with Linda) Right here Mom, right on top of our -- (There's nothing there) taaaaa..."
Linda," Again, what am I looking at?"
Phineas," Oh, there you are, Perry! Holy guacamole! You sure are a handful!"
