characterName,line
Major Monogram," Nice work, Agent P. Carl's analyzing the footprint sample you pulled from Doof's living room as we speak."
Carl, We've analyzed the mud and there seems to be a large number of caffeine molecules in there. Along with some rain water.
Major Monogram, So our only leads are coffee and the rainy climate. That could be anywhere!
Doofenshmirtz," Uh, hello! Anyone there? Marco! Y-you're supposed to say Polo! There better be a satisfying explanation for this when it's over or I'm gonna be merciless on my blog!"
Phineas," Yeah, baby!"
Baljeet, What mysteries does it contain? (gasps) Perhaps dozens of stray Schrödinger's cats!
Buford, But I ain't cleaning that litter box.
Baljeet, Why is it smoking like that?
Buford, And why are we all tilted?
Irving," Whoops, sorry!"
Crazy Old Man, You understand what you've done?
Phineas, Who are you?
Crazy Old Man, I'm you! From the future!
Doofenshmirtz," (gasps) Peter the Panda? Oh, that was a good shot of me. Oh, and that one. That one, too. And that one, that one was terrible, my nose looked all crooked, eh, it needed scribbling on it."
Shadowy Figure," Hello, Doofenshmirtz!"
Doofenshmirtz," Hello, inky shape hovering in the darkness, what gives?"
Shadowy Figure," It is I, Professor Mystery."
Doofenshmirtz, Okay.
Professor Mystery, Peter the Panda never mentioned me?
Doofenshmirtz," No, but he doesn't actually, you know, talk. So, you gonna tell me why you kidnapped me? (no response) Um, hello! I know you're still out there. I can see your eyeballs. What's with all the silence? It's very off putting."
Professor Mystery, Mystery...is my allure.
Doofenshmirtz, Oh. This is gonna be a fun conversation.
Phineas, Wait a minute. You're me from the future? What happened to my nose?
Crazy Old Man," Never mind about our nose...es. Listen to that. If that hamster stops running, the black hole will break containment, reality will collapse, and now you've exposed my hamster to atmosphere! It's only a matter of time before he weakens!"
Baljeet," Wait, you have a hamster that's allergic to air?"
Crazy Old Man, You must believe me!
Baljeet, Why?
Crazy Old Man, Because I'm you from the future!
Baljeet," Wait, I am not Indian in the future?"
Crazy Old Man, 'Kay! (to Isabella) I'm you from the future.
Isabella, That doesn't even make sense.
Old Woman, Stop telling people you're them from the future!
Phineas, Who's that?
Crazy Old Man, That's just Denise. Ignore her. She's no one from the future.
Denise," I heard that! Hi, kids. Sorry for the intrusion."
Crazy Old Man, There's no time to lose!
Denise," Settle down, Bernie! Remember your blood pressure!"
Bernie, What did I tell you? It's happening. He's slowing down!
Denise," Oh, let him! I'm so tired of that hamster runnin' our lives!"
Phineas, What's that flashing?
Baljeet, That cannot be good.
Buford," Well, you did hit it with a lot of pianos."
Doofenshmirtz," Seriously though, what's with the kidnapping? And why do you have an obsessive shrine to Peter the Panda?"
Professor Mystery, Because I am Peter the Panda's nemesis.
Doofenshmirtz, (gasps)
Professor Mystery, You're surprised?
Doofenshmirtz," Well yeah, of course. But come on, if I knew he had a nemesis. I would never want to be the other evil scientist. (sees Professor Mystery's -inator) Ooh! An inator! So what does it do?"
Professor Mystery, I can't divulge that because mystery...
Doofenshmirtz," ...is your allure. Yeah, yeah, I know. So do you tell Peter the Panda your plans before or after you trap him? It's just...I'm always interested in process."
Professor Mystery, I don't tell him at all. It would ruin the mystery...which is my—
Doofenshmirtz," But he's your nemesis! He's gotta know what he's thwarting! I mean, it's just common courtesy! What, you expect him to infer it from your complicated backstories? (Mystery simply walks away.) Wait, don't—Oh, no. Don't tell me that you've never even given him a backstory! Well, there's your problem! There's your problem right there!"
Professor Mystery, What?
Doofenshmirtz, Lack of communication. Gimme a beat. (A beat is somehow given and chorus girls appear out of nowhere.)
Doofenshmirtz," ♪ You can can it with the mystery, ♪"
Chorus girls, ♪ So vague! ♪
Doofenshmirtz," ♪ Give your nemesis some history, ♪"
Doofenshmirtz and chorus girls, ♪ Rotten egg. ♪
Doofenshmirtz," (While Chorus girls ooh in the background) ♪ It's not enough just to show him your device, ♪"
Doofenshmirtz and chorus girls, ♪ You've got to... ♪
Doofenshmirtz, ♪ Talk to him ♪
Chorus girls, ♪ Ooh! ♪
Doofenshmirtz, ♪ Tell him... ♪
Doofenshmirtz and chorus girls, ♪ Every twisted scheme that's in your head ♪
Doofenshmirtz, ♪ Talk to him ♪
Chorus girls, ♪ Ooh! ♪
Doofenshmirtz, ♪ You've got to... ♪
Doofenshmirtz and chorus girls, ♪ Give him some specifics he can dread. ♪
Doofenshmirtz, ♪ Talk to him. ♪
Doofenshmirtz and chorus girls, ♪ Stand there like a rock. ♪
Doofenshmirtz," ♪ He's got two furry ears, so use them ♪"
Chorus girls, ♪ Use them! ♪
Doofenshmirtz, ♪ I know you really want to bruise him ♪
Chorus girls, ♪ Bruise him! ♪
Doofenshmirtz, ♪ But I think you're gonna lose him if you don't talk ♪
Chorus girls, ♪ If you don't talk ♪
Doofenshmirtz," ♪ Communication is the key, ♪"
Doofenshmirtz and chorus girls, ♪ If you just talk! ♪
Professor Mystery, How did you get chorus girls in here?
Doofenshmirtz," Eh, they're union, they'll travel."
Bernie," (holding Phineas) There's only one way to stop this! Listen carefully! (A red bird flies out of his beard with the wind.) Hey, Denise, I found your bird!"
Denise, You did? Where was he?
Bernie," He was in my beard! (back to Phineas) Anyway, there's only one way to stop this! (gets blown away and screams)"
"Isabella, Buford and Baljeet", Oh no!
Phineas," Quick, everyone! Grab hold of the tree!"
Isabella, Now what?!
Baljeet," Of course, this is the one time an object has not disappeared from the backyard!"
Buford," Yeah, that's an annoying break in the pattern!"
Isabella," Well, actually, that's not the pattern! The pattern makes something disappear after—"
Everyone, CANDACE!!!!
Candace, (gasps) MOM MOM MOM MOM MOM!!!
Professor Mystery," You're the last person I'm going to take advice from, you nemesis stealer!"
Doofenshmirtz," Even with musical accompaniment, you just don't get it. Ugh! I'munna have to spell it out for you: It's not my fault that you and Peter are having problems. It's yours!"
Professor Mystery," (activating the inator) We'll see whose fault it is, after I activate my true-purpose-shrouded-in-an-enigma-inator! (The inator activates) Because in just a few moments, you will be zapped, and my vengeance will be complete!"
Doofenshmirtz," (sighs) Yawn! I mean I-I-I'd be so much more concerned if I understood what the stakes were, man. Y-Y-You've (sighs again) Man!"
Professor Mystery, Hmm?
Doofenshmirtz," Peter the Panda! Wow, I never thought I would be so glad to see my nemesis."
Professor Mystery, Peter the Panda is not your nemesis!
Doofenshmirtz," Ah, you're right. He's not even my nemesis. H-H-He's more of a thwarty call."
Professor Mystery," Don't you diminish him like th— (he gets body slammed by Peter.) See? He's thwarting me! You mean nothing to him, Doofenshmirtz! (gets punched) Yes yes! (gets punched again) You see? This is good, isn't it? (to Peter) What did he give you that I couldn't give you?"
Doofenshmirtz, An evil monologue for one thing!
Professor Mystery, What?
Doofenshmirtz," Communication! Oh, for cryin' out loud! At least tell him what your inator does!!"
Professor Mystery, Huh? Oh yes! It's an unexist-inator!
Doofenshmirtz," WHAT?!??!?! Well-Well, now I'm worried! See? Communication. It works."
Buford, I can't hold on much longer! The one day my—
Announcer, TUFF SHOO LAYSIZZ!
Buford, —are in the wash! (He lets go of the branch and flies off.)
Candace," Hurry, Mom! C'mon c'mon! What?!"
Baljeet, That did not hurt as much as I expected.
Buford," Yeah, you're welcome, people."
Professor Mystery," So, my own parents accidentally created a black hole and became obsessed with containing it, eventually firing themselves into orbit for fear that they would jeopardize the planet, but they abandoned me in the process. That is what motivated me to become evil in the first place and, eventually, build my unexist-inator, which you destroyed tonight! Wow, it really feels great to tell someone all this!"
Bernie and Denise, Son!
Professor Mystery, Mom? Dad?! You're back! (He hugs them.)
Denise, Awww...
Professor Mystery," I want you guys to meet my nemesis, Peter the Panda."
Bernie, You have a nemesis?
Denise, Our boy's all grown up!
Bernie, Why is he a panda bear?
Denise, Bernie!
Bernie, What? I was just wondering.
Doofenshmirtz," Come on, Perry the Platypus. Let's go home. I talk to you enough, right? Yeah, you're right. Maybe too much."
Linda," Why don't you come in for some snacks, kids? And if you see your dad, tell him to join us."
Candace, But-but-but-but... Fine.
Phineas," Y'know that was pretty intense, Ferb. We could've blown up the planet or ripped open the space-time continuum or something. I just hope we didn't cause any real damage. (A polar bear appears next to them.) Oh, hi, Dad! Mom has snacks if you wanna join us!"
Polar bear (with Lawrence's voice)," Oh, jolly good, boys. I am a bit peckish."
Phineas, Maybe there's some pie left.
The real Phineas, Whoa! That was weird! Was that us?
The real Ferb," Couldn't be. That Phineas had four white stripes on his shirt, and you only have three."
Phineas, Good point. Not to mention our dad isn't a polar bear.
