characterName,line
Candace," Uh, snacks should not be airborne! (Snatches it from him but the bag tears and the chips fall to the ground)"
Doofenshmirtz," Any minute now, Perry the Platypus, that building will be relocated and I can enjoy my view! It just needs to warm up. (turns on the Go-Away-inator) Let's savor this moment. Right now, my plan is working, you're trapped, and the inator is warming up. Yes, these are the good moments, Perry the Platypus. These are the good moments."
Guy, Is this the Phineas and Ferb party?
Guy #2, Sure is.
Guy, I brought Pork Rinds.
Guy #2, More pork rinds!
Candace, I didn't invite these people. Who are they? Now what?
Party members, (Chanting) Chip! Chip! Chip! Chip! Chip!
Candace, What's going on here?
Party members, Yeah!
Candace, Stop encouraging them!
Phineas, We're just eating potato chips at a party.
Guy, Phineas and Ferb parties rule! (all cheering)
Guy,"Candace It's not their party, it's my party! And it's not a party, it's an intimate get together. (Shattering) (Gasps) What was that? Put that down, pardon me, use a napkin! What's my science teacher doing here?"
Teacher, I never miss a Phineas and Ferb party!
Candace," First of all, it's not a party, but if it were a party, it would not be their party, it would be MY PARTY!"
Party members, ♪ Candace party! Candace party! ♪
Candace," ♪ It's not a party, it's an intimate get together! ♪"
Party members, ♪ Candace party! Candace party! ♪
Candace," ♪ Don't call it that, it's just a get together! ♪"
Party members, ♪ Candace party! Candace party! ♪
Candace, ♪ Don't spill your drink ♪
Candace," ♪ It's not a party, it's an intimate get together ♪"
Party members, ♪ Candace party! Candace party! ♪
Candace," ♪ Don't call it that, it's just a get together ♪"
Party members, ♪ Candace party! Candace party! ♪
Phineas," Hi, Mom! What? WHAT?! I'm sorry, I can't hear you over Candace's intimate get together!"
Jeremy, ♪ Candace party! ♪
Candace," ♪ Hey, what's this in this fishbowl? ♪"
Candace," ♪ It's not a party, it's an intimate get together! ♪"
Party members, ♪ Candace party! Candace party! ♪
Candace," ♪ Don't call it that, it's just a get together! ♪"
Party members, ♪ Candace party! Candace party! ♪
Candace, ♪ We're talking I to the N to the T-I-M-A-T-E get together! ♪
Party members, ♪ Whaaaat? ♪
Candace, ♪ I to the N to the T-I-M-A-T-E get together! ♪
Party members, ♪ That's right! ♪
Candace, It's not a party...
Phineas, (handing the phone to Candace) It's for you!
Candace," Wait a minute, where are you going?"
Phineas, To the kitchen!
Party members, Candace party! Candace party!
Candace, Hello?
Linda, (from the phone) Candace?
Candace, Mom!
Linda," Candace, is that you?"
Party members, (from the phone) Candace party!
Jeremy, (from the phone) ♪ Candace party! ♪
Linda, I can barely hear you! What's all that noise?
Party members, Candace party! Candace party!
Linda," (from the phone) Candace, are you having a party?!"
Candace," No, no, no, no, Mom."
Jeremy, ♪ Candace party! ♪
Candace," It's not a party, It's an intimate get together!"
Party members, Candace party! Candace party!
Candace, (from the phone) SHUT UP!
Party members, (from the phone) Candace party! Candace party!
Linda," (turns off phone) Lawrence, there's something weird going on at home. I'm afraid we're gonna have to cancel our trip and head right back. (sighs)"
Lawrence," Oh, would you like to yank my chain?"
Linda," (at the camera) Yes, yes I would."
Doofenshmirtz," Any minute now, my inator will be all warmed up. I should've gone solid state, but this has got the tubes. It's old school Perry the... Hey, you've escaped! (grunts)"
Candace," Everybody out the back way! Let's go! Out, out, out!"
Jeremy," Great idea, moving the party outside. It was getting hot in there. Hey guys, let's keep rocking!"
Party members, Candace party! Candace party!
Candace, No! Now they're all partying in the backyard!
Party members, Candace party! Candace party!
Candace, Why aren't they leaving?
Party members, Candace party! Candace party!
Candace, (Gasps) They're here!
Doofenshmirtz," It's too late, Perry the Platypus, I've pulled the string! Any second, these condos will disappear, and I will watch free movies. And you can't do a thing about it."
Candace, (gasp) The entire party has disappeared! Of course! The same divine intervention that takes things away from you guys...took the party away for me! I'm saved!
Phineas, I wonder where the party went.
Ferb," Someplace nice, I hope."
Dr. Doofenshmirtz," Well, obviously, something's amiss. Uhh, let's review: The Go-away inator which missed the condo, should've zapped whatever it hit to an undesirable location. Let me check my undesirable location wheel. (grabs out binoculars) Stonehenge, Burbank... (looks where spinner stopped) My Pants?! Why would I even write that there? Oh, I see, I got it confused with my dry-cleaning wheel. Oh, okay, but...why do I have a dry-cleaning wheel? (in gruff movie voice) I am a dry-cleaning wheel. Why do I exist? (normal voice) Perry the Platypus, be a mensch and push the reverse button, would you?"
Candace, Mom and Dad are here!
Candace," Hello, Mother, Father. What are you doing back so soon? I hope everything's okay. (pause) There's a party behind me, isn't there?"
Party members, Candace party! Candace party! Candace party!
Linda," Candace, I trusted you! I can't believe you threw a party!"
Candace, I didn't throw a party!
Linda," Well, then, whose party is it?"
Teenage boys, (open door) Candace party! Candace party!
Linda," Young lady, you are so busted! Tell your friends to go straight home, and then go straight up to your room!"
Party members, Awwww!
Teenage boy 1," Oh, man! Hey, everybody, the Candace party is over."
Party members, Awwww!
Phineas," Candace, if it makes you feel any better, you accidentally threw the most outrageous party of the summer!"
Candace," Thanks, guys. I'll see you in a week."
Phineas," Oh, there you are, Perry. You missed Candace's party."
Ferb," Totally, a platypus would have put it over the edge."
Dr. Doofenshmirtz," Oh, Vanessa! Thank goodness you're here! A platypus has tied me up in my own pants!"
Vanessa, How did my life get to the point where that is not a strange sentence to me?
Dr. Doofenshmirtz, (in gruff movie voice) I'm your daughter. I will stop being sarcastic and untie you.
